,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Jaro,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
654,5986,SOL INHAL SEVOFLURANE 250ML,solution inhalation sevoflurane 250_ml,Pharmacy,ONLINE,16/09/2016,250_ml,sevoflurane,sol,inhal,Diluent / Flush / Irrigant,0.78,Diluent / Flush / Irrigant,0.391169892117,Pharmacy,0.51990747382,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR",2,1,1,0,0.390389964039,250_ml,sevoflurane,sol,inhal
655,315,SODIUM CHLORIDE 0.9% SOL,sodium chloride 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,chloride,solution,sodium,Diluent / Flush / Irrigant,0.98,Diluent / Flush / Irrigant,0.800584830451,Diluent / Flush / Irrigant,0.969253445978,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.91661275881,0.9%,chloride,sol,sodium
656,2960,DRAPE ULTRASOUND PROLIE 3687,drape ultrasound prolie 3687,Supply,RETROSPECTIVE,13/07/2016,ultrasound,drape,prolamine,,Laboratory,0.69,Radiology,0.523631401899,Radiology,0.84982074852,Radiology,"Logistic_OvR, DeepNN",2,0,1,1,0.457817383473,ultrasound,drape,prolie,
657,5693,NACL 0.9% INJ 50 ML,sodium_chloride 0.9% injection 50_ml,Diluent / Flush / Irrigant,ONLINE,16/09/2016,0.90%,50_ml,inj,nacl,Diluent / Flush / Irrigant,0.98,Diluent / Flush / Irrigant,0.653085811477,Diluent / Flush / Irrigant,0.870711470195,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.834599093891,0.9%,50_ml,inj,nacl
658,2859,AMINO ACID 4.25/5 DE,amino acid 4.25/5 dextrose,Pharmacy,RETROSPECTIVE,13/07/2016,device,acid,4.25/5,amino,Pharmacy,0.68,Pharmacy,0.568376682051,Pharmacy,0.83720082469,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.695192502247,dextrose,acid,4.25/5,amino
659,4684,AIRWY OP BRMN MEDC 80MM X1,airway operative brmn medc 80mm x1,Supply,ONLINE,16/09/2016,airway,,,,Supply,0.74,Respiratory Therapy,0.477369237247,Supply,0.531168826611,Supply,"Jaro, DeepNN",2,1,0,1,0.423722942204,airway,,,
660,879,PULSE OXIMETRY/DAILY,pulse oximetry/daily,Monitoring,RETROSPECTIVE,12/07/2016,oximetry,daily,pulse,,Monitoring,0.96,Monitoring,0.905213423732,Monitoring,0.999839678373,Monitoring,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.955017700702,oximetry,daily,pulse,
661,1578,HB HOLDER INSTRUMENT SANI STOR 24 IN STRAP,holder instrument sanitizer storage 24 in strap,Supply,RETROSPECTIVE,12/07/2016,holder,sanai,store,strap,Monitoring,0.71,Supply,0.935600284395,Supply,0.99982671171,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.645142332035,instrument,,,
662,927,DEXAMETHASONE 0.5MG/5ML 0.5ML,dexamethasone 0.5_mg/5_ml 0.5_ml,Pharmacy,RETROSPECTIVE,12/07/2016,0.5_ml,0.5mg/5_ml,dexamethasone,,Pharmacy,0.84,Pharmacy,0.931898632408,Pharmacy,0.997943606763,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.92328074639,0.5_ml,0.5_mg/5_ml,dexamethasone,
663,644,POTASSIUM/K  B,potassium/potassium b,Laboratory,RETROSPECTIVE,12/07/2016,potassium,potassium,b,,Laboratory,0.92,Pharmacy,0.484526625194,Pharmacy,0.60685488699,Pharmacy,"Logistic_OvR, DeepNN",2,0,1,1,0.363793837395,potassium,b,,
664,3918,GLUC-6-PHOS DEHYDRO QT (QG,glucose 6 phosphate dehydro quantitative qg,Laboratory,RETROSPECTIVE,13/07/2016,quantitative,phosphate,glucose,,Laboratory,0.78,Laboratory,0.870308465342,Laboratory,0.999420506367,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.88324299057,qt,phosphate,glucose,
665,3271,HB CNSLT SURGERY W/ FRZN SECT,consult surgery with frozen section,Laboratory,RETROSPECTIVE,13/07/2016,surgery,cnslt,frzn,sect,Professional Fee,0.94,OR / Anesthesia / Recovery Room,0.499956048703,OR / Anesthesia / Recovery Room,0.967546896075,OR / Anesthesia / Recovery Room,"Logistic_OvR, DeepNN",2,0,1,1,0.489167648259,frozen,surgery,section,consult
666,4436,BRIMONIDINE OP SO 0.2,brimonidine ophthalmic solution 0.2,Pharmacy,ONLINE,29/08/2016,brimonidine,0.2,op,,Radiology,0.69,Pharmacy,0.916457902499,Pharmacy,0.93705075902,Pharmacy,"Logistic_OvR, DeepNN",2,0,1,1,0.617836220506,brimonidine,0.2,so,ophthalmic
667,5759,OXYBUTYNIN CR 5MG TAB,oxybutynin cr 5_mg tablet,Pharmacy,ONLINE,16/09/2016,5_mg,oxybutynin,tab,cream,Pharmacy,0.73,Pharmacy,0.936931147688,Pharmacy,0.997893029299,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.888274725662,cr,5_mg,oxybutynin,tab
668,4802,BUFFERED LIDOCAINE 1 % SYRG 0.2 ML SYRINGE,buffered lidocaine 1% syringe 0.2_ml syringe,Pharmacy,ONLINE,16/09/2016,syrg,lidocaine,,,Pharmacy,0.88,Pharmacy,0.847597136959,Pharmacy,0.99774641268,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.90844784988,syrg,lidocaine,,
669,1481,"SET FEED EXT 60""",set feed extension 60,Supply,RETROSPECTIVE,12/07/2016,feed,set,extension,,Supply,0.75,Supply,0.927619423529,Supply,0.99998573254,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.892535052023,feed,set,ext,
670,2888,BLD GAS-PH PO2 PCO2,blood_gas potential_hydrogen partial_pressure_of_oxygen partial_pressure_of_carbon_dioxide,Laboratory,RETROSPECTIVE,13/07/2016,gas,blood,,,Laboratory,0.73,Laboratory,0.696101895128,Laboratory,0.992115336825,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.806072410651,pco2,po2,potential_hydrogen,blood_gas
671,5793,PBDS PLASTIC BASIC,pbds plastic basic,Supply,ONLINE,16/09/2016,pbds,basic,plastic,,Laboratory,0.72,Supply,0.909806805188,Supply,0.949572046717,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.619792950635,pbds,basic,plastic,
672,696,GEM GLUCOSE,glucagon_emergency_management glucose,Monitoring,RETROSPECTIVE,12/07/2016,GEM,glucose,,,Laboratory,0.9,Monitoring,0.893838582379,Monitoring,0.997332011022,Monitoring,"Logistic_OvR, DeepNN",2,0,1,1,0.6303901978,gem,glucose,,
673,3938,HB ANES MATERIALS ADD'L 15 MIN,anesthesia materials additional 15_minutes,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,materials,min,anesthesia,additional,OR / Anesthesia / Recovery Room,0.9,OR / Anesthesia / Recovery Room,0.944283015655,OR / Anesthesia / Recovery Room,0.999997329742,OR / Anesthesia / Recovery Room,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.948093448466,materials,anesthesia,15_minutes,additional
674,1827,HC GLUCOSE QT BY METER FOR,glucose quantitative by meter for,Monitoring,RETROSPECTIVE,12/07/2016,quantitative,bay,meter,glucose,Monitoring,1.0,Monitoring,0.613685752545,Monitoring,0.860456290698,Monitoring,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.824714014414,qt,meter,glucose,
675,1218,OXYGEN  PER HR,oxygen per hour,Respiratory Therapy,RETROSPECTIVE,12/07/2016,per,oxygen,hour,,Respiratory Therapy,1.0,Respiratory Therapy,0.813871934825,Respiratory Therapy,0.985957015219,Respiratory Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.933276316681,per,oxygen,hr,
676,370,BOSENTAN 62.5 MG TABLET,bosentan 62.5_mg tablet,Plan Benefit,RETROSPECTIVE,12/07/2016,62.5_mg,bosentan,tablet,,Plan Benefit,0.97,Plan Benefit,0.71290491527,Plan Benefit,0.985032795887,Plan Benefit,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.889312570385,62.5_mg,bosentan,tablet,
677,314,SODIUM CHLORIDE 0.9% SO,sodium chloride 0.9% so,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,chloride,sodium,,Diluent / Flush / Irrigant,0.97,Diluent / Flush / Irrigant,0.675579053022,Diluent / Flush / Irrigant,0.923503934196,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.856360995739,0.9%,chloride,so,
678,3423,11482222 - BUMETANIDE 0.25MG/ML 10ML,bumetanide 0.25_mg/ml 10_ml,Pharmacy,RETROSPECTIVE,13/07/2016,10_ml,bumetanide,0.25_mg/ml,,Pharmacy,0.75,Pharmacy,0.969183214767,Pharmacy,0.999689961472,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.906291058746,10_ml,bumetanide,0.25_mg/ml,
679,1632,GLUCOSE-SCREENING,glucose screening,Monitoring,RETROSPECTIVE,12/07/2016,screening,glucose,,,Supply,0.82,Monitoring,0.506288049493,Laboratory,0.600494179554,Supply,Jaro,1,1,0,0,0.273333333333,screening,glucose,,
680,486,SILDENAFIL 2.5 MG/ML SUSPENSION,sildenafil 2.5_mg/ml suspension,Plan Benefit,RETROSPECTIVE,12/07/2016,suspension,sildenafil,2.5mg/ml,,Plan Benefit,1.0,Plan Benefit,0.939290750118,Plan Benefit,0.999909234021,Plan Benefit,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.979733328046,suspension,sildenafil,2.5_mg/ml,
681,617,LACTATE (PNL),lactate panel,Laboratory,RETROSPECTIVE,12/07/2016,panel,lactate,,,Laboratory,0.94,Laboratory,0.834401068622,Laboratory,0.997019846617,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.923806971747,panel,lactate,,
682,4313,URINALYSIS WITHOUT MICRO  AUTO,urinalysis without miscroscopic automated,Laboratory,RETROSPECTIVE,13/07/2016,urinalysis,miscroscopic,without,automated,Laboratory,0.84,Laboratory,0.940956296025,Laboratory,0.999058683879,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.926671659968,urinalysis,micro,without,automated
683,2373,DRSG MPLX BRDR 3X3,dressing mepilex brdr 3x3,Supply,RETROSPECTIVE,12/07/2016,mplx,3x3,brdr,,Supply,0.81,Supply,0.919642605876,Supply,0.999824093631,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.909822233169,mplx,3x3,brdr,drsg
684,2357,SODIUM CHLORIDE 0.9% 250ML,sodium chloride 0.9% 250_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,250_ml,chloride,sodium,Diluent / Flush / Irrigant,0.99,Diluent / Flush / Irrigant,0.877004505531,Diluent / Flush / Irrigant,0.99865641283,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.95522030612,0.9%,250_ml,chloride,sodium
685,3409,11041282 - ALTEPLASE 1MG  INJ,alteplase 1_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,1_mg,injection,alteplase,,Pharmacy,0.77,Pharmacy,0.95022251574,Pharmacy,0.999864106734,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.906695540825,1_mg,inj,alteplase,
686,6211,DUAL LUMEN CENTRAL LINE,dual lumen central line,Supply,ONLINE,19/09/2016,line,central,lumen,dual,Supply,0.72,Supply,0.844585421138,Supply,0.992255101389,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.852280174175,line,central,lumen,dual
687,2602,HC TRANSFUSION BLD/BLD COMPONENTS,transfusion blood/blood components,Nursing Services,RETROSPECTIVE,12/07/2016,transfusion,blood,components,,Nursing Services,0.81,Laboratory,0.561377838566,Nursing Services,0.495478432838,Nursing Services,"Jaro, DeepNN",2,1,0,1,0.435159477613,transfusion,blood,components,
688,3028,INVASIVE MONIT ANES 3 SITE,invasive monitoring anesthesia 3 site,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,invasive,monitoring,anesthesia,site,OR / Anesthesia / Recovery Room,0.74,OR / Anesthesia / Recovery Room,0.572108971347,OR / Anesthesia / Recovery Room,0.938874221319,OR / Anesthesia / Recovery Room,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.750327730888,invasive,monit,anesthesia,site
689,3128,PROTIME SUB PL FRAC EA,protime sub plasmal fraction each,Laboratory,RETROSPECTIVE,13/07/2016,protime,frac,sub,pill,Laboratory,0.8,Laboratory,0.853035593107,Laboratory,0.977249215969,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.876761603025,protime,sub,fraction,plasmal
690,297,SODIUM CHLORIDE 0.9% 100ML 0264-1800-32,sodium chloride 0.9% 100_ml 264 1800 32,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,100_ml,chloride,sodium,,Diluent / Flush / Irrigant,0.9,Diluent / Flush / Irrigant,0.859798500915,Diluent / Flush / Irrigant,0.994843025515,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.918213842143,0.9%,100_ml,chloride,sodium
691,3577,58872000 - PATIENT EDUCATION/15 MINUTES,patient education/15 minutes,Education / Training,RETROSPECTIVE,13/07/2016,minutes,patient,education/15,,Education / Training,0.92,Education / Training,0.51705729044,Education / Training,0.991505604192,Education / Training,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.809520964877,minutes,patient,education/15,
692,1981,ONDANSETRON 4 MG TBDL,ondansetron 4_mg tbdl,Pharmacy,RETROSPECTIVE,12/07/2016,ondansetron,tbdl,4_mg,,Pharmacy,0.92,Pharmacy,0.935023851029,Pharmacy,0.99992281684,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.951648889289,ondansetron,tbdl,4_mg,
693,6127,US RETROPERITONEUM,ultrasound retroperitoneum,Radiology,ONLINE,16/09/2016,us,retroperitoneum,,,Supply,0.8,Radiology,0.845425357248,Radiology,0.99944515423,Radiology,"Logistic_OvR, DeepNN",2,0,1,1,0.614956837159,us,retroperitoneum,,
694,2876,ANESTHESIA EA MIN,anesthesia each minute,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,minutes,anesthesia,,,OR / Anesthesia / Recovery Room,0.89,OR / Anesthesia / Recovery Room,0.82297121516,OR / Anesthesia / Recovery Room,0.996591789111,OR / Anesthesia / Recovery Room,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.90318766809,anesthesia,minute,,
695,974,INSULIN LISPRO U-100; INSULIN LISPRO 100 UNITS/ML,insulin lispro_units 100 insulin lispro 100_units/ml,Pharmacy,RETROSPECTIVE,12/07/2016,lispro,insulin,,,Pharmacy,0.81,Pharmacy,0.947493709022,Pharmacy,0.999962952345,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.919152220456,lispro,insulin,,
696,3863,DEVICE INFLAT ENCORE 26 15-105,device inflation encore 26 15 105,Supply,RETROSPECTIVE,13/07/2016,device,inflation,encore,,Supply,0.71,Supply,0.737052170941,Supply,0.769464229331,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.738838800091,device,inflation,encore,
697,484,SILDENAFIL 2.5 MG/ML SUSP 1 ML CUP,sildenafil 2.5_mg/ml suspension 1_ml cup,Plan Benefit,RETROSPECTIVE,12/07/2016,suspension,1_ml,sildenafil,cup,Plan Benefit,0.94,Plan Benefit,0.895718655944,Plan Benefit,0.999315111601,Plan Benefit,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.945011255848,susp,1_ml,sildenafil,
698,4740,BACITRACIN 500 UNIT/GRAM OINT 14 G TUBE,bacitracin 500_units/gram ointment 14 g tube,Pharmacy,ONLINE,16/09/2016,bacitracin,oint,tube,,Pharmacy,0.81,Pharmacy,0.668557450086,Pharmacy,0.977850682699,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.818802710928,bacitracin,oint,tube,
699,4611,HB - VENT SUPPORT-CONV; SUBSQUENT DAY,ventilator support conventional subsequent day,Respiratory Therapy,ONLINE,01/09/2016,ventilator,subsequent,day,,Respiratory Therapy,0.84,Respiratory Therapy,0.833274578587,Respiratory Therapy,0.999887721541,Respiratory Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.891054100043,ventilator,subsequent,day,
700,6183,CALCIUM GLUCONATE 100 MG/M,calcium gluconate 100_mg/m,Pharmacy,ONLINE,19/09/2016,calcium,100_mg/m,gluconate,,Pharmacy,0.94,Pharmacy,0.920675280981,Pharmacy,0.99996878641,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.953548022464,calcium,100_mg/m,gluconate,
701,998,MAGNESIUM HYDROXIDE 400 MG/5 ML SUSP,magnesium hydroxide 400_mg/5_ml suspension,Pharmacy,RETROSPECTIVE,12/07/2016,suspension,hydroxide,magnesium,400_mg/5_ml,Pharmacy,0.92,Pharmacy,0.911529086706,Pharmacy,0.998749678913,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.943426255206,susp,hydroxide,magnesium,400_mg/5_ml
702,2767,64402000 - KOH FOR SKIN  HAIR NAILS,koh for skin hair nails,Laboratory,RETROSPECTIVE,13/07/2016,hair,koh,nails,skin,Laboratory,0.69,Supply,0.930518425369,Supply,0.999130832337,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.643216419235,hair,koh,nails,skin
703,4503,POTASSIUM CL ER TAB 2,potassium chloride extended_release tablet 2,Pharmacy,ONLINE,29/08/2016,er,potassium,cl,tab,Laboratory,0.84,Pharmacy,0.87236205373,Pharmacy,0.998270744991,Pharmacy,"Logistic_OvR, DeepNN",2,0,1,1,0.62354426624,extended_release,potassium,cl,tab
704,3123,PRIVATE TELEMETRY,private telemetry,Room and Board,RETROSPECTIVE,13/07/2016,telemetry,private,,,Room and Board,0.85,Monitoring,0.259824810481,Monitoring,0.273157657293,Monitoring,"Logistic_OvR, DeepNN",2,0,1,1,0.177660822591,telemetry,private,,
705,2849,ABG W 02 SAT (ABGCOX),arterial_blood_gas with oxygen saturation abgcoximetry,Laboratory,RETROSPECTIVE,13/07/2016,abgcox,saturation,arterial_blood_gas,,Monitoring,0.68,Monitoring,0.652212377843,Monitoring,0.9672778124,Monitoring,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.766496730081,abgcoximetry,sat,abg,oxygen
706,4147,MOUTHWASH BLM COMP KIT,mouthwash balm component kit,Supply,RETROSPECTIVE,13/07/2016,balm,component,mouthwash,kit,Laboratory,0.69,Supply,0.602881481609,Pharmacy,0.751660868139,Pharmacy,DeepNN,1,0,0,1,0.250553622713,balm,comp,mouthwash,kit
707,3074,NYSTATIN 100 000 UNIT/ML P,"nystatin 100,000_units/ml powder",Pharmacy,RETROSPECTIVE,13/07/2016,nystatin,000_units/ml,powder,,Pharmacy,0.94,Pharmacy,0.908809704399,Pharmacy,0.994567302298,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.947792335566,nystatin,"100,000_units/ml",powder,
708,5974,SODIUM CHLORIDE 4 MEQ/ML SOLP,sodium_chloride 4_meq/ml solution,Pharmacy,ONLINE,16/09/2016,chloride,solution,4_meq/ml,sodium,Pharmacy,0.96,Pharmacy,0.770726614802,Pharmacy,0.995329190918,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.908685268573,solution,4_meq/ml,sodium_chloride,
709,2656,HC TCD STD ICRA ART EMBOLI DETCJ W/O IV MBUBB NJX,transcranial standard intracranial arteries emoli detection without intravenous microbubble injection,Radiology,RETROSPECTIVE,12/07/2016,without,iv,std,,Monitoring,0.71,Radiology,0.588761498225,Radiology,0.99504653969,Radiology,"Logistic_OvR, DeepNN",2,0,1,1,0.527936012638,without,injection,arteries,iv
710,1960,TREATMENT/SWALLOWING,treatment/swallowing,PT / OT / Speech Therapy,RETROSPECTIVE,12/07/2016,treatment,swallowing,,,PT / OT / Speech Therapy,0.9,Respiratory Therapy,0.592478806315,Respiratory Therapy,0.939738234743,Respiratory Therapy,"Logistic_OvR, DeepNN",2,0,1,1,0.510739013686,swallowing,treatment,,
711,3259,HB ACTH STIM PANEL,cosyntropin stimulation panel,Laboratory,RETROSPECTIVE,13/07/2016,acth,stim,panel,,Laboratory,0.75,Laboratory,0.321296303462,Supply,0.31950027317,Laboratory,"Jaro, Logistic_OvR",2,1,1,0,0.357098767821,stimulation,cosyntropin,panel,
712,1848,PROTAM10INJ,protam10inj,Pharmacy,RETROSPECTIVE,12/07/2016,protam10inj,,,,Pharmacy,0.79,Laboratory,0.168121264053,Laboratory,0.348712448397,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.17227790415,protam10inj,,,
713,2826,86647000 - NEUROMUSCULAR REEDUC / 15 MIN,neuromuscular re-education/15 minutes,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,minutes,reeduc/15,neuromuscular,,PT / OT / Speech Therapy,0.75,PT / OT / Speech Therapy,0.432670669576,Education / Training,0.791817192872,PT / OT / Speech Therapy,"Jaro, Logistic_OvR",2,1,1,0,0.394223556525,re-education/15,min,neuromuscular,
714,4816,CABLE QUAD CONNECTOR,cable quad connector,Supply,ONLINE,16/09/2016,connector,quad,cable,,Nursing Services,0.72,Supply,0.821869555069,Supply,0.972341274298,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.598070276456,connector,quad,cable,
715,4918,CR ABDOMEN SINGLE AP VIEW,cr abdomen single anterior_posterior view,Radiology,ONLINE,16/09/2016,ap,cr,single,abdomen,Radiology,0.8,Radiology,0.828958918573,Radiology,0.999759879173,Radiology,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.876239599249,cr,single,abdomen,view
716,4400,PULL UP ADULT MED PKG,pull up adult medium package,Supply,ONLINE,24/08/2016,pull,med,adult,pkg,Capital Equipment,0.67,Supply,0.875387532788,Supply,0.979670876204,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.618352802997,pull,medium,adult,pkg
717,4775,BLD# PLTLT AUTO,blood platelet automated,Laboratory,ONLINE,16/09/2016,automated,blood,pltlt,,Laboratory,0.75,Laboratory,0.780258035762,Laboratory,0.708837968902,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.746365334888,platelet,blood,automated,
718,5058,DRESSING AQUAGUARD 7X7 OWEN,dressing aquaguard 7x7 owen,Supply,ONLINE,16/09/2016,7x7,owen,aquaguard,dressing,Supply,0.8,Supply,0.932670207555,Supply,0.999928138514,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.910866115356,7x7,owen,aquaguard,dressing
719,2623,HC COMPREHENSIVE PANEL,comprehensive panel,Laboratory,RETROSPECTIVE,12/07/2016,comprehensive,panel, ,,Laboratory,0.86,Laboratory,0.680369432497,Laboratory,0.998729965546,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.846366466014,comprehensive,panel,,
720,2604,BASIC ANES SERVICES,basic anesthesia services,OR / Anesthesia / Recovery Room,RETROSPECTIVE,12/07/2016,services,anesthesia,basic,,OR / Anesthesia / Recovery Room,0.8,OR / Anesthesia / Recovery Room,0.786523927226,OR / Anesthesia / Recovery Room,0.99996412757,OR / Anesthesia / Recovery Room,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.862162684932,services,anesthesia,basic,
721,415,HC-(EACH ADDTL MINUTE) NITRIC OXIDE THERAPY & GAS,each additional minute nitric oxide therapy & gas,Plan Benefit,RETROSPECTIVE,12/07/2016,additional,gas,oxide,therapy,Room and Board,0.73,Plan Benefit,0.918568623574,Plan Benefit,0.999998375703,Plan Benefit,"Logistic_OvR, DeepNN",2,0,1,1,0.639522333092,additional,gas,oxide,therapy
722,184,HEPARIN SOD 10U/ML 5ML VIA,heparin sodium 10_units/ml 5_ml vial,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,5_ml,via,sodium,Diluent / Flush / Irrigant,0.87,Diluent / Flush / Irrigant,0.79284400309,Diluent / Flush / Irrigant,0.968413424396,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.877085809162,heparin,vial,5_ml,sodium
723,4792,BORRELLA BURGDORF,borrelia burgdorferi,Laboratory,ONLINE,16/09/2016,burgdorferi,borrella,,,Laboratory,0.69,Laboratory,0.927128425768,Laboratory,0.998406380346,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.871844935371,borrelia,burgdorferi,,
724,6252,LEVETIRACETAM 250 MG TAB,levetiracetam 250_mg tablet,Pharmacy,ONLINE,19/09/2016,250_mg,tab,levetiracetam,,Pharmacy,0.93,Pharmacy,0.962112840947,Pharmacy,0.999939950402,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.964017597117,250_mg,tab,levetiracetam,
725,2069,ALBUTEROL SULF 0.83MG/ML 3ML,albuterol sulfate 0.83_mg/ml 3_ml,Pharmacy,RETROSPECTIVE,12/07/2016,albuterol,sulf,3_ml,0.83_mg_ml,Pharmacy,0.84,Pharmacy,0.983155369993,Pharmacy,0.999999624856,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.94105166495,albuterol,sulfate,0.83_mg/ml,3_ml
726,2844,89319002 - SWALLOW D/C 1-20%,swallow discharge 1-20%,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,20%,swallow,discontinue,,PT / OT / Speech Therapy,0.87,Supply,0.398477887651,PT / OT / Speech Therapy,0.40899754693,PT / OT / Speech Therapy,"Jaro, DeepNN",2,1,0,1,0.426332515643,1-20%,discharge,swallow,
727,4681,AEROCHAMBER DEVICE,aerochamber device,Supply,ONLINE,16/09/2016,aerochamber,device,,,PT / OT / Speech Therapy,0.73,Supply,0.79074675112,Supply,0.958752471579,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.583166407566,aerochamber,device,,
728,1331,DSG ABD 8X10,dressing abdomen 8x10,Supply,RETROSPECTIVE,12/07/2016,8x10,abdominal,dressing,,Supply,0.76,Supply,0.85530591526,Supply,0.997612479148,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.870972798136,8x10,abd,dsg,
729,898,ASPIRIN 325MG; ASPIRIN 325 MG TABLET .EC,aspirin 325_mg aspirin 325_mg tablet each,Pharmacy,RETROSPECTIVE,12/07/2016,325_mg,tablet,aspirin,,Pharmacy,0.68,Pharmacy,0.965593938755,Pharmacy,0.999986706847,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.881860215201,325_mg,tablet,aspirin,
730,5785,PASSEY MUIR EVALUATION PER 15 MIN,passey muir evaluation per 15_minutes,PT / OT / Speech Therapy,ONLINE,16/09/2016,min,evaluation,per,,Laboratory,0.74,PT / OT / Speech Therapy,0.789806549685,PT / OT / Speech Therapy,0.797304768051,PT / OT / Speech Therapy,"Logistic_OvR, DeepNN",2,0,1,1,0.529037105912,evaluation,15_minutes,per,
731,5940,SHEATH,sheath,Supply,ONLINE,16/09/2016,sheath,,,,Supply,0.8,Supply,0.806147911584,Supply,0.99575363368,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.867300515088,sheath,,,
