,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Voted Output,Voting Algorithm,Sum Correct,Correct_Logistic_OvR,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
581,5024,DISP: 0.500 ML; 400 UNIT/ML; USED NDC QTY: 1.000 PCK OF 50.000 ML DROP BTL CHOLECALCIFEROL (VITAMIN D3) 400 UNIT/ML ORAL DROPS,dispensed 0.500_ml 400_units/ml_used ndc quantity 1 pack of 50.000_ml drop bottle cholecalciferol vitamin d3 400_units/ml oral drops,Pharmacy,ONLINE,16/09/2016,drops,cholecalciferol,ndc,drop,Pharmacy,0.976253026223,Pharmacy,Logistic_OvR,1,1,0.976253026223,drops,ndc,drop,vitamin
582,859,PULSE OX DAILY,pulse oximetry daily,Monitoring,RETROSPECTIVE,12/07/2016,oximetry,daily,pulse,,Monitoring,0.907774497888,Monitoring,Logistic_OvR,1,1,0.907774497888,ox,daily,pulse,
583,3744,ALBUMIN HUMAN 5% 500 ML IV,albumin human 5% 500_ml intravenous,Pharmacy,RETROSPECTIVE,13/07/2016,albumin,500_ml,human,intravenous,Pharmacy,0.882007587152,Pharmacy,Logistic_OvR,1,1,0.882007587152,albumin,500_ml,human,iv
584,615,LACTATE (LACTI,lactate lactate,Laboratory,RETROSPECTIVE,12/07/2016,lactate,,,,Laboratory,0.840458210975,Laboratory,Logistic_OvR,1,1,0.840458210975,lactate,,,
585,1130,ROOM RNB2,room room_and_board,Room and Board,RETROSPECTIVE,12/07/2016,rnb2,room,,,Room and Board,0.884530335236,Room and Board,Logistic_OvR,1,1,0.884530335236,room_and_board,room,,
586,5819,PNEUMOCOCCAL CONJUGATE 13-,pneumococcal conjugate 13,Pharmacy,ONLINE,16/09/2016,pneumococcal,conjugate,,,Laboratory,0.882733271724,Laboratory,Logistic_OvR,1,1,0.882733271724,pneumococcal,conjugate,,
587,2978,EXERCISER THERABND MED RD PER YD,exerciser theraband medical red per yard,Supply,RETROSPECTIVE,13/07/2016,medical,per,,,Room and Board,0.36086225736,Room and Board,Logistic_OvR,1,1,0.36086225736,med,per,,
588,4276,SURGIFOAM ABS GEL SPONGE H,surgifoam abs gel sponge h,Supply,RETROSPECTIVE,13/07/2016,sponge,h,abs,surgifoam,Supply,0.828632593098,Supply,Logistic_OvR,1,1,0.828632593098,sponge,gel,,
589,5635,MAGNESIUM SULFATE IN WATER 2 GRAM/50 ML PGBK,magnesium sulfate in water 2 gram/50_ml pgbk,Pharmacy,ONLINE,16/09/2016,water,pgbk,magnesium,sulfate,Pharmacy,0.870582869419,Pharmacy,Logistic_OvR,1,1,0.870582869419,water,pgbk,magnesium,sulfate
590,2145,CLOPIDOGREL 75 MG TABS,clopidogrel 75_mg tablets,Pharmacy,RETROSPECTIVE,12/07/2016,75_mg,tabs,clopidogrel,,Pharmacy,0.935848926147,Pharmacy,Logistic_OvR,1,1,0.935848926147,75_mg,tabs,clopidogrel,
591,553,GLUCOSE QUANT,glucose quantitative,Laboratory,RETROSPECTIVE,12/07/2016,quantitative,glucose,,,Laboratory,0.846124838887,Laboratory,Logistic_OvR,1,1,0.846124838887,quant,glucose,,
592,3804,CASPOFUNGIN 5 MG INJ,caspofungin 5_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,caspofungin,injection,5_mg,,Pharmacy,0.885038653111,Pharmacy,Logistic_OvR,1,1,0.885038653111,caspofungin,inj,5_mg,
593,6243,INTRODUCER DENNY,introducer denny,Supply,ONLINE,19/09/2016,introducer,denny,,,Supply,0.855342375821,Supply,Logistic_OvR,1,1,0.855342375821,introducer,denny,,
594,4346,BODY ALIGNER,body aligner,Supply,ONLINE,24/08/2016,body,aligner,,,Laboratory,0.742370604628,Laboratory,Logistic_OvR,1,1,0.742370604628,body,aligner,,
595,4477,KNIFE MICRO # 00-0152,knife micro 00 0152,Supply,ONLINE,29/08/2016,micro,knife,,,Supply,0.854056090352,Supply,Logistic_OvR,1,1,0.854056090352,micro,knife,,
596,4863,CEFTRIAXONE 10 GRAM SOLR 1 EACH VIAL,ceftriaxone 10 gram solution 1 each vial,Pharmacy,ONLINE,16/09/2016,vial,ceftriaxone,gram,solution,Pharmacy,0.97304796514,Pharmacy,Logistic_OvR,1,1,0.97304796514,vial,ceftriaxone,gram,solution
597,5120,FENTANYL 100 MCG/2ML SOLN,fentanyl 100 mcg/2_ml solution,Pharmacy,ONLINE,16/09/2016,fentanyl,mcg/2_ml,soln,,Pharmacy,0.976438415266,Pharmacy,Logistic_OvR,1,1,0.976438415266,fentanyl,mcg/2_ml,soln,
598,1668,CALCIUM TOTAL,calcium total,Laboratory,RETROSPECTIVE,12/07/2016,calcium,total,,,Laboratory,0.850989216451,Laboratory,Logistic_OvR,1,1,0.850989216451,calcium,total,,
599,6034,SYSTEM INTRO SS VALVED 9.0FRX13CM,system intro ss valved 9.0frx13cm,Supply,ONLINE,16/09/2016,system,,,,Supply,0.882331508643,Supply,Logistic_OvR,1,1,0.882331508643,ss,system,,
600,2104,CBC WITH DIFERENTIAL,complete_blood_count with differential,Laboratory,RETROSPECTIVE,12/07/2016,cbc,differential,,,Laboratory,0.945956069822,Laboratory,Logistic_OvR,1,1,0.945956069822,cbc,differential,,
601,5369,HC PTH INTACT,parathyroid_hormone intact,Laboratory,ONLINE,16/09/2016,path,intact,,,Laboratory,0.886701617494,Laboratory,Logistic_OvR,1,1,0.886701617494,intact,parathyroid_hormone,,
602,5827,POSITIONER FLUIDIZED NEO 1,positioner fluidized neonatal 1,Supply,ONLINE,16/09/2016,neonatal,positioner,fluidized,,Supply,0.828593120489,Supply,Logistic_OvR,1,1,0.828593120489,neonatal,positioner,fluidized,
603,3235,VENT NON-INV MGMT SUBSQ DA,ventilator non-invasive management subsequent daily,Respiratory Therapy,RETROSPECTIVE,13/07/2016,ventilator,subsequent,non,management,Respiratory Therapy,0.816314243885,Respiratory Therapy,Logistic_OvR,1,1,0.816314243885,ventilator,subsequent,mgmt,da
604,4960,CYTOMEGALOVIRUS AB CMV IGG,cytomegalovirus ab cytomegalovirus immunoglobulin,Laboratory,ONLINE,16/09/2016,cmv,ab,immunoglobulin,,Laboratory,0.911649320516,Laboratory,Logistic_OvR,1,1,0.911649320516,cmv,ab,immunoglobulin,
605,850,POCT POTASSIUM,point_of_care_testing potassium,Monitoring,RETROSPECTIVE,12/07/2016,POCT,potassium,,,Monitoring,0.705002203054,Monitoring,Logistic_OvR,1,1,0.705002203054,poct,potassium,,
606,744,GLUCOSE POINT OF CARE.,glucose point of care,Monitoring,RETROSPECTIVE,12/07/2016,care.,point,glucose,,Monitoring,0.939433938246,Monitoring,Logistic_OvR,1,1,0.939433938246,point,care,glucose,
607,648,RCH LAB-WHOLE BLOOD GLUCOS,laboratory whole blood glucose,Laboratory,RETROSPECTIVE,12/07/2016,laboratory,whole,blood,glucose,Laboratory,0.816063989234,Laboratory,Logistic_OvR,1,1,0.816063989234,laboratory,whole,blood,glucos
608,3442,12455600 - VANCOMYCIN 50MG PER 1ML ORAL,vancomycin 50_mg per 1_ml oral,Pharmacy,RETROSPECTIVE,13/07/2016,1_ml,50_mg,oral,vancomycin,Pharmacy,0.907996886815,Pharmacy,Logistic_OvR,1,1,0.907996886815,1_ml,50_mg,oral,vancomycin
609,2091,POTASSIUM WHOLE BLOOD,potassium whole blood,Laboratory,RETROSPECTIVE,12/07/2016,potassium,whole,blood,,Laboratory,0.92296051656,Laboratory,Logistic_OvR,1,1,0.92296051656,potassium,whole,blood,
610,6289,PYRUVATE,pyruvate,Laboratory,ONLINE,19/09/2016,pyruvate,,,,Laboratory,0.873226434772,Laboratory,Logistic_OvR,1,1,0.873226434772,pyruvate,,,
611,5099,FAMOTIDINE 20 MG/2 ML INJ,famotidine 20_mg/2_ml injection,Pharmacy,ONLINE,16/09/2016,20_mg/2_ml,famotidine,inj,,Pharmacy,0.971250857712,Pharmacy,Logistic_OvR,1,1,0.971250857712,20_mg/2_ml,famotidine,inj,
612,1156,BLOOD ADMINISTRATION (,blood administration,Nursing Services,RETROSPECTIVE,12/07/2016,administration,blood,,,Nursing Services,0.813612068754,Nursing Services,Logistic_OvR,1,1,0.813612068754,administration,blood,,
613,1510,SUCROSE 24% PACIFIER D,sucrose 24% pacifier daily,Supply,RETROSPECTIVE,12/07/2016,24%,dipped,sucrose,pacifier,Supply,0.725435025135,Supply,Logistic_OvR,1,1,0.725435025135,24%,sucrose,daily,pacifier
614,4619,HB OCCUPATIONAL THERAPY EV,occupational_therapy evaluation,PT / OT / Speech Therapy,ONLINE,01/09/2016,occupational,ev,therapy,,PT / OT / Speech Therapy,0.884813615249,PT / OT / Speech Therapy,Logistic_OvR,1,1,0.884813615249,evaluation,occupational_therapy,,
615,6280,PHYTONADIONE 10 MG/ML SOLN,phytonadione 10_mg/ml solution,Pharmacy,ONLINE,19/09/2016,phytonadione,soln,10_mg/ml,,Pharmacy,0.943848774539,Pharmacy,Logistic_OvR,1,1,0.943848774539,phytonadione,soln,10_mg/ml,
616,819,MULTIPLE PULSE OXIMETRY,multiple pulse oximetry,Monitoring,RETROSPECTIVE,12/07/2016,oximetry,multiple,pulse,,Monitoring,0.877062928513,Monitoring,Logistic_OvR,1,1,0.877062928513,oximetry,multiple,pulse,
617,4883,CHORIONIC GANADOTROPIN ASSAY,chorionic ganadotropin assay,Laboratory,ONLINE,16/09/2016,ganadotropin,assay,chorionic,,Laboratory,0.889232638614,Laboratory,Logistic_OvR,1,1,0.889232638614,ganadotropin,assay,chorionic,
618,1142,36592 BLOOD DRAW-CENTRL/PERI,blood draw central/peripheral,Nursing Services,RETROSPECTIVE,12/07/2016,draw,central,peri,blood,Nursing Services,0.818511413386,Nursing Services,Logistic_OvR,1,1,0.818511413386,draw,central,blood,peripheral
619,4185,PHOSPHATES ENEMA ADULT,phosphates enema adult,Supply,RETROSPECTIVE,13/07/2016,enema,adult,phosphates,,Pharmacy,0.573378101286,Pharmacy,Logistic_OvR,1,1,0.573378101286,enema,adult,phosphates,
620,3392,01621001 - RB 6E STEP DOWN ICU,room_and_board 6e step down intensive_care_unit,Room and Board,RETROSPECTIVE,13/07/2016,step,intensive_care_unit,room_and_board,6e,Room and Board,0.849287374542,Room and Board,Logistic_OvR,1,1,0.849287374542,step,icu,rb,6e
621,3965,HB ESR-AUTO,erythrocyte_sedimentation_rate automated,Laboratory,RETROSPECTIVE,13/07/2016,erythrocyte_sedimentation_rate,automated,,,Laboratory,0.931296002283,Laboratory,Logistic_OvR,1,1,0.931296002283,erythrocyte_sedimentation_rate,automated,,
622,3107,PLT LEUKORED CMVN EA (PLC),platelet leukoreduced cmv negative each PLC,Blood Products,RETROSPECTIVE,13/07/2016,place,leukoreduced,platelet,cmvn,Laboratory,0.81961740536,Laboratory,Logistic_OvR,1,1,0.81961740536,plt,,,
623,1527,TOOTSWEET SUCROSE SOLN,tootsweet sucrose solution,Supply,RETROSPECTIVE,12/07/2016,solution,sucrose,tootsweet,,Pharmacy,0.391771585702,Pharmacy,Logistic_OvR,1,1,0.391771585702,soln,sucrose,tootsweet,
624,6039,TB ET CUF INTMED HI LO 8MM LF,tube endotracheal cuff intmed hi lo 8mm lf,Supply,ONLINE,16/09/2016,tb,cuff,,,Supply,0.933011623236,Supply,Logistic_OvR,1,1,0.933011623236,lf,tb,cuff,et
625,2287,US RENAL SONOGRAM CMP,ultrasound renal sonogram complete,Radiology,RETROSPECTIVE,12/07/2016,cmp,renal,us,sonogram,Radiology,0.67226747174,Radiology,Logistic_OvR,1,1,0.67226747174,us,renal,sonogram,cmp
626,3916,GGT (GT),ggt gast,Laboratory,RETROSPECTIVE,13/07/2016,ggt,gast,,,Laboratory,0.864241252109,Laboratory,Logistic_OvR,1,1,0.864241252109,ggt,gast,,
627,1408,INFUSION SUPPLIES,infusion supplies,Supply,RETROSPECTIVE,12/07/2016,supplies,infusion,,,Supply,0.747759814488,Supply,Logistic_OvR,1,1,0.747759814488,supplies,infusion,,
628,1700,LAB-GLUCSE BLOOD REAGENT STRIP,laboratory glucose blood reagent strip,Supply,RETROSPECTIVE,12/07/2016,laboratory,strip,blood,reagent,Supply,0.512521780539,Supply,Logistic_OvR,1,1,0.512521780539,laboratory,strip,blood,reagent
629,3941,HB BASIC METABOLIC PANEL,basic_metabolic_panel,Laboratory,RETROSPECTIVE,13/07/2016,metabolic,panel,basic,,Laboratory,0.876832335376,Laboratory,Logistic_OvR,1,1,0.876832335376,basic_metabolic_panel,,,
630,1632,GLUCOSE-SCREENING,glucose screening,Monitoring,RETROSPECTIVE,12/07/2016,screening,glucose,,,Monitoring,0.517876131901,Monitoring,Logistic_OvR,1,1,0.517876131901,screening,glucose,,
631,6050,THROMBOPLASTIN TM PRTL PLS,thromboplastin time partial plasma,Laboratory,ONLINE,16/09/2016,tm,pls,prtl,thromboplastin,Laboratory,0.878908870626,Laboratory,Logistic_OvR,1,1,0.878908870626,plasma,partial,thromboplastin,time
632,5332,HC IV INF THER INIT 1ST HR,intravenous_infusion therapy initial 1st hour,Nursing Services,ONLINE,16/09/2016,hr,initial,inf,ther,Nursing Services,0.740648068171,Nursing Services,Logistic_OvR,1,1,0.740648068171,therapy,initial,intravenous_infusion,hr
633,1375,HB LINER SX MDVC 1000CC W/FLTR LI,liner suction mdvc 1000_cc with filter li,Supply,RETROSPECTIVE,12/07/2016,mdvc,suction,1000cc,liner,Supply,0.919163229018,Supply,Logistic_OvR,1,1,0.919163229018,filter,sx,,
634,1268,VENIPUNCTURE  ROUTINE,venipuncture routine,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,routine,,,Nursing Services,0.872836171484,Nursing Services,Logistic_OvR,1,1,0.872836171484,venipuncture,routine,,
635,5930,SENSOR FLOTRAC ADLT 84IN,sensor flotrac adult 84 inches,Supply,ONLINE,16/09/2016,flotrac,sensor,adlt,inches,Supply,0.841471573457,Supply,Logistic_OvR,1,1,0.841471573457,flotrac,sensor,adlt,inches
636,4080,KETOROLAC 15MG INJ,ketorolac 15_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,injection,15_mg,ketorolac,,Pharmacy,0.953103992641,Pharmacy,Logistic_OvR,1,1,0.953103992641,inj,15_mg,ketorolac,
637,4768,BLD TYPING RH D,blood typing rhesus d,Laboratory,ONLINE,16/09/2016,rh,bld,typing,,Laboratory,0.898240109658,Laboratory,Logistic_OvR,1,1,0.898240109658,rh,bld,typing,
638,1274,VENIPUNCTURE FINGER/HEEL/EAR SHM,venipuncture finger/heel/ear shm,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,shm,finger,heel,Nursing Services,0.566335178797,Nursing Services,Logistic_OvR,1,1,0.566335178797,venipuncture,,,
639,4867,CEPHALEXIN 500 MG CAPS,cephalexin 500_mg capsule,Pharmacy,ONLINE,16/09/2016,capsule,cephalexin,500_mg,,Pharmacy,0.974065320644,Pharmacy,Logistic_OvR,1,1,0.974065320644,capsule,cephalexin,500_mg,
640,4864,CEFTRIAXONE 2 G SOLR 1 EACH VIAL,ceftriaxone 2 g solution 1 each vial,Pharmacy,ONLINE,16/09/2016,vial,ceftriaxone,solution,g,Pharmacy,0.952900158237,Pharmacy,Logistic_OvR,1,1,0.952900158237,vial,ceftriaxone,solution,g
641,277,SODIUM CHLORIDE 0.45% FLUS,sodium chloride 0.45% flush,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,flush,chloride,0.45%,sodium,Diluent / Flush / Irrigant,0.896136936456,Diluent / Flush / Irrigant,Logistic_OvR,1,1,0.896136936456,flus,chloride,0.45%,sodium
642,5866,PROCAINAMIDE PER 1 G,procainamide per 1 g,Pharmacy,ONLINE,16/09/2016,g,per,procainamide,,Pharmacy,0.858525592676,Pharmacy,Logistic_OvR,1,1,0.858525592676,g,per,procainamide,
643,5150,FOLATE SERUM,folate serum,Laboratory,ONLINE,16/09/2016,serum,folate,,,Laboratory,0.920351093387,Laboratory,Logistic_OvR,1,1,0.920351093387,serum,folate,,
644,4846,CATH ST RD ART 20GX1.75 RA-040,catheter straight rd artery 20gx1.75 ra 040,Supply,ONLINE,16/09/2016,cath,,,,Supply,0.890561267511,Supply,Logistic_OvR,1,1,0.890561267511,cath,,,
645,1884,HB BLOOD GASES,blood gases,Laboratory,RETROSPECTIVE,12/07/2016,blood,gases,,,Laboratory,0.874554288153,Laboratory,Logistic_OvR,1,1,0.874554288153,blood,gases,,
646,2679,06600001 - POC BS GLUCOSE 4W ICU (GS),point_of_care blood_sugar glucose 4w intensive_care_unit general surgery,Monitoring,RETROSPECTIVE,13/07/2016,point_of_care,intensive_care_unit,glucose,,Monitoring,0.944218742359,Monitoring,Logistic_OvR,1,1,0.944218742359,icu,bs,general,surgery
647,4777,BLDE CLIPPER SNGL USE,blade clipper single use,Supply,ONLINE,16/09/2016,clipper,sngl,blade,use,Supply,0.880779217539,Supply,Logistic_OvR,1,1,0.880779217539,clipper,sngl,blade,use
648,2915,CH-CHEST IV,chest intravenous,Supply,RETROSPECTIVE,13/07/2016,chest,ch,intravenous,,Respiratory Therapy,0.358048635962,Respiratory Therapy,Logistic_OvR,1,1,0.358048635962,chest,iv,,
649,1313,CHLORHEXIDINE 0.12% MWSH,chlorhexidine 0.12% mouthwash,Supply,RETROSPECTIVE,12/07/2016,0.12%,chlorhexidine,mouthwash,,Pharmacy,0.811705681243,Pharmacy,Logistic_OvR,1,1,0.811705681243,0.12%,chlorhexidine,mwsh,
650,6282,PIPERACILLIN-TAZOBACTAM 40,piperacillin tazobactam 40,Pharmacy,ONLINE,19/09/2016,tazobactam,piperacillin,,,Pharmacy,0.874693575003,Pharmacy,Logistic_OvR,1,1,0.874693575003,tazobactam,piperacillin,,
651,18,EQ PUMP  SYRINGE,equipment pump syringe,Capital Equipment,RETROSPECTIVE,12/07/2016,syringe,equipment,pump,,Capital Equipment,0.864250394742,Capital Equipment,Logistic_OvR,1,1,0.864250394742,syringe,eq,pump,
652,1819,MEDICAID QHP/UPHP I/P ADJUST,medicaid qhp/uphp i/powder adjust,Other,RETROSPECTIVE,12/07/2016,adjust,qhp,uphp,medicaid,Supply,0.652749839948,Supply,Logistic_OvR,1,1,0.652749839948,powder,,,
653,2651,HC CHEST 1 VIEW PA OR AP ONLY,chest 1 view posterior_anterior operation_room anterior_posterior only,Radiology,RETROSPECTIVE,12/07/2016,chest,view, ,,Radiology,0.697872021025,Radiology,Logistic_OvR,1,1,0.697872021025,ap,chest,or,view
654,140,HEPARIN 100 U INJ,heparin 100_units injection,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,100_units,injection,,Diluent / Flush / Irrigant,0.769729969125,Diluent / Flush / Irrigant,Logistic_OvR,1,1,0.769729969125,heparin,100_units,inj,
655,2960,DRAPE ULTRASOUND PROLIE 3687,drape ultrasound prolie 3687,Supply,RETROSPECTIVE,13/07/2016,ultrasound,drape,prolamine,,Supply,0.471117137834,Supply,Logistic_OvR,1,1,0.471117137834,ultrasound,drape,prolie,
656,187,HEPARIN/1000UN (5000/ML)1 1 DOSE,heparin/1000un 5000/ml 1 1 dose,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,dose,,,,Pharmacy,0.641779003578,Pharmacy,Logistic_OvR,1,1,0.641779003578,5000/ml,heparin/1000un,dose,
657,2859,AMINO ACID 4.25/5 DE,amino acid 4.25/5 dextrose,Pharmacy,RETROSPECTIVE,13/07/2016,device,acid,4.25/5,amino,Pharmacy,0.598048186396,Pharmacy,Logistic_OvR,1,1,0.598048186396,dextrose,acid,4.25/5,amino
658,4684,AIRWY OP BRMN MEDC 80MM X1,airway operative brmn medc 80mm x1,Supply,ONLINE,16/09/2016,airway,,,,Respiratory Therapy,0.44968362094,Respiratory Therapy,Logistic_OvR,1,1,0.44968362094,airway,,,
659,1643,LAB GLUCOSE  BEDSIDE,laboratory glucose bedside,Monitoring,RETROSPECTIVE,12/07/2016,laboratory,bedside,glucose,,Monitoring,0.748311429591,Monitoring,Logistic_OvR,1,1,0.748311429591,lab,bedside,glucose,
660,1218,OXYGEN  PER HR,oxygen per hour,Respiratory Therapy,RETROSPECTIVE,12/07/2016,per,oxygen,hour,,Respiratory Therapy,0.826263492259,Respiratory Therapy,Logistic_OvR,1,1,0.826263492259,per,oxygen,hr,
661,2053,PROPOFOL PER 10MG/100ML INJ,propofol per 10_mg/100_ml injection,Pharmacy,RETROSPECTIVE,12/07/2016,10_mg/100_ml,inj,propofol,per,Pharmacy,0.946589021646,Pharmacy,Logistic_OvR,1,1,0.946589021646,10_mg/100_ml,inj,propofol,per
662,4784,BLOOD GAS-ARTERIAL,blood_gas arterial,Laboratory,ONLINE,16/09/2016,arterial,gas,blood,,Laboratory,0.508542357002,Laboratory,Logistic_OvR,1,1,0.508542357002,arterial,blood_gas,,
663,558,GLUCOSE QUANTITATIVE BLOOD (EXCEPT,glucose quantitative blood except,Laboratory,RETROSPECTIVE,12/07/2016,quantitative,except,blood,glucose,Laboratory,0.893005712871,Laboratory,Logistic_OvR,1,1,0.893005712871,quantitative,except,blood,glucose
664,4044,HYPERFIBRINOLYSIS (APTEM),hyperfibrinolysis aptem,Laboratory,RETROSPECTIVE,13/07/2016,hyperfibrinolysis,aptem,,,Laboratory,0.852416549561,Laboratory,Logistic_OvR,1,1,0.852416549561,hyperfibrinolysis,aptem,,
665,4436,BRIMONIDINE OP SO 0.2,brimonidine ophthalmic solution 0.2,Pharmacy,ONLINE,29/08/2016,brimonidine,0.2,op,,Pharmacy,0.878040299107,Pharmacy,Logistic_OvR,1,1,0.878040299107,brimonidine,0.2,so,ophthalmic
666,4749,BARRIER EAKIN LG 839001,barrier eakin large 839001,Supply,ONLINE,16/09/2016,large,eakin,barrier,,Supply,0.74963640529,Supply,Logistic_OvR,1,1,0.74963640529,large,eakin,barrier,
667,4802,BUFFERED LIDOCAINE 1 % SYRG 0.2 ML SYRINGE,buffered lidocaine 1% syringe 0.2_ml syringe,Pharmacy,ONLINE,16/09/2016,syrg,lidocaine,,,Pharmacy,0.843192018566,Pharmacy,Logistic_OvR,1,1,0.843192018566,syrg,lidocaine,,
668,4529,VANCOMYCIN HCL 500 M,vancomycin hydrochloride 500 mg,Pharmacy,ONLINE,29/08/2016,m,vancomycin,hydrochloride,,Pharmacy,0.932474029608,Pharmacy,Logistic_OvR,1,1,0.932474029608,mg,vancomycin,hydrochloride,
669,3841,COAG / FIBRIN ASSAY WB (IN,coag/fibrin assay whole_blood individual,Laboratory,RETROSPECTIVE,13/07/2016,individual,assay,whole_blood,,Laboratory,0.826234215683,Laboratory,Logistic_OvR,1,1,0.826234215683,individual,assay,wb,
670,5793,PBDS PLASTIC BASIC,pbds plastic basic,Supply,ONLINE,16/09/2016,pbds,basic,plastic,,Supply,0.892486384414,Supply,Logistic_OvR,1,1,0.892486384414,pbds,basic,plastic,
671,833,POC HEMATOCRIT,point_of_care hematocrit,Monitoring,RETROSPECTIVE,12/07/2016,hematocrit,POC,,,Monitoring,0.8882883632,Monitoring,Logistic_OvR,1,1,0.8882883632,hematocrit,poc,,
672,4448,CC RM TIME LV2 EA ADD,cc room time level_2 each additional,OR / Anesthesia / Recovery Room,ONLINE,29/08/2016,additional,rm,time,,OR / Anesthesia / Recovery Room,0.470124524795,OR / Anesthesia / Recovery Room,Logistic_OvR,1,1,0.470124524795,additional,rm,time,
673,852,POTASSIUM  POC,potassium point_of_care,Monitoring,RETROSPECTIVE,12/07/2016,potassium,POC,,,Monitoring,0.852909403474,Monitoring,Logistic_OvR,1,1,0.852909403474,potassium,poc,,
674,2319,CHLORHEXIDINE ORAL RINSE 15ML,chlorhexidine oral rinse 15_ml,Pharmacy,RETROSPECTIVE,12/07/2016,chlorhexidine,oral,rinse,15_ml,Pharmacy,0.718074787534,Pharmacy,Logistic_OvR,1,1,0.718074787534,chlorhexidine,oral,rinse,15_ml
675,3294,HB HYDROXYZTNE HCL 25MG TAB UD U,hydroxyztne hydrochloride 25_mg tablet unit_dose u,Pharmacy,RETROSPECTIVE,13/07/2016,25_mg,tab,hydrochloride,,Pharmacy,0.951047854445,Pharmacy,Logistic_OvR,1,1,0.951047854445,25_mg,tab,hydrochloride,
676,132,HEPARIN (PORCINE) 10 UNIT/ML SOLN 3 ML SYRINGE,heparin porcine 10_units/ml solution 3_ml syringe,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,syringe,solution,3_ml,Diluent / Flush / Irrigant,0.716528059941,Diluent / Flush / Irrigant,Logistic_OvR,1,1,0.716528059941,heparin,syringe,soln,3_ml
677,3423,11482222 - BUMETANIDE 0.25MG/ML 10ML,bumetanide 0.25_mg/ml 10_ml,Pharmacy,RETROSPECTIVE,13/07/2016,10_ml,bumetanide,0.25_mg/ml,,Pharmacy,0.96699623037,Pharmacy,Logistic_OvR,1,1,0.96699623037,10_ml,bumetanide,0.25_mg/ml,
678,4785,BLOOD GASES POC,blood gases point_of_care,Monitoring,ONLINE,16/09/2016,poc,blood,gases,,Monitoring,0.755834095849,Monitoring,Logistic_OvR,1,1,0.755834095849,poc,blood,gases,
679,486,SILDENAFIL 2.5 MG/ML SUSPENSION,sildenafil 2.5_mg/ml suspension,Plan Benefit,RETROSPECTIVE,12/07/2016,suspension,sildenafil,2.5mg/ml,,Plan Benefit,0.933845649011,Plan Benefit,Logistic_OvR,1,1,0.933845649011,suspension,sildenafil,2.5_mg/ml,
680,5195,GLYCOSYLAATED A1C,glycosylated a1c,Laboratory,ONLINE,16/09/2016,glycosylaated,a1c,,,Laboratory,0.809716198377,Laboratory,Logistic_OvR,1,1,0.809716198377,glycosylated,a1c,,
681,6172,ALPHA-FETOPROTEIN SERUM,alpha fetoprotein serum,Laboratory,ONLINE,19/09/2016,alpha,fetoprotein,serum,,Laboratory,0.874099463029,Laboratory,Logistic_OvR,1,1,0.874099463029,alpha,fetoprotein,serum,
682,2373,DRSG MPLX BRDR 3X3,dressing mepilex brdr 3x3,Supply,RETROSPECTIVE,12/07/2016,mplx,3x3,brdr,,Supply,0.914163193241,Supply,Logistic_OvR,1,1,0.914163193241,mplx,3x3,brdr,drsg
683,163,HEPARIN FLUSH 10ML 00000005.000,heparin flush 10_ml 5,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,5,10_ml,flush,Diluent / Flush / Irrigant,0.94322548471,Diluent / Flush / Irrigant,Logistic_OvR,1,1,0.94322548471,heparin,10_ml,flush,
684,2149,DEXTROSE 10% IN WATER (D10W) 10 % SOLP 250 ML BAG,dextrose 10% in water d10w 10% solution 250_ml bag,Pharmacy,RETROSPECTIVE,12/07/2016,water,250_ml,dextrose,solution,Diluent / Flush / Irrigant,0.528076291082,Diluent / Flush / Irrigant,Logistic_OvR,1,1,0.528076291082,water,250_ml,dextrose,solution
685,6211,DUAL LUMEN CENTRAL LINE,dual lumen central line,Supply,ONLINE,19/09/2016,line,central,lumen,dual,Supply,0.864465502566,Supply,Logistic_OvR,1,1,0.864465502566,line,central,lumen,dual
686,1163,C MHOC-NON-CHEMO SUB Q O,mhoc non chemo sub q oxygen,Nursing Services,RETROSPECTIVE,12/07/2016,non,sub,oxygen,chemo,Respiratory Therapy,0.517100073918,Respiratory Therapy,Logistic_OvR,1,1,0.517100073918,non,o,,
687,2663,ANESTH PER MINUTE,anesthesia per minute,OR / Anesthesia / Recovery Room,RETROSPECTIVE,12/07/2016,anesthyl,minute,per,,OR / Anesthesia / Recovery Room,0.805863029377,OR / Anesthesia / Recovery Room,Logistic_OvR,1,1,0.805863029377,minute,anesthesia,per,
