DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4
961,HB VORICONAZOLE 200MG VIAL,voriconazole 200_mg vial,Pharmacy,RETROSPECTIVE,12/07/2016,vial,200_mg,voriconazole,
962,HCTZ/SPIRONOLACTONE ORAL SUSP,hctz/spironolactone oral suspension,Pharmacy,RETROSPECTIVE,12/07/2016,suspension,oral,hctz,spironolactone
963,HEPARIN 10000 UNTS/10ML V,heparin 10000_units/10_ml view,Pharmacy,RETROSPECTIVE,12/07/2016,heparin,10000_units/10_ml,v,
964,HYDRALAZINE 20MG,hydralazine 20_mg,Pharmacy,RETROSPECTIVE,12/07/2016,20_mg,hydralazine,,
965,HYDROMORPHONE INJ * UP TO 4MG,hydromorphone injection up to 4_mg,Pharmacy,RETROSPECTIVE,12/07/2016,hydromorphone,injection,4_mg,
966,IBUPROFEN 20 MG/ML ORAL,ibuprofen 20_mg/ml oral,Pharmacy,RETROSPECTIVE,12/07/2016,20_mg/ml,oral,ibuprofen,
967,INJECTION  LINEZOLID  200M,injection linezolid 200m,Pharmacy,RETROSPECTIVE,12/07/2016,injection,linezolid,200m,
968,INJECTION  VORICONAZOLE  1,injection voriconazole 1,Pharmacy,RETROSPECTIVE,12/07/2016,injection,voriconazole,,
969,INJECTION LINEZOLID 200M,injection linezolid 200m,Pharmacy,RETROSPECTIVE,12/07/2016,injection,linezolid,200m,
970,INJECTION VORICONAZOLE 1,injection voriconazole 1,Pharmacy,RETROSPECTIVE,12/07/2016,injection,voriconazole,,
971,INSULIN GLARGINE 100U/1ML SURG; INSULIN GLARGINE 100UNITS/ML SYRIN,insulin glargine 100_units/1_ml surgical insulin glargine 100_units/ml syringe,Pharmacy,RETROSPECTIVE,12/07/2016,syringe,surgical,insulin,glargine
972,INSULIN HUMAN REG 5 UNITS,insulin human regular 5_units,Pharmacy,RETROSPECTIVE,12/07/2016,5_units,regular,insulin,human
973,INSULIN LISPRO DOSE,insulin lispro dose,Pharmacy,RETROSPECTIVE,12/07/2016,lispro,insulin,dose,
974,INSULIN LISPRO U-100; INSULIN LISPRO 100 UNITS/ML,insulin lispro_units 100 insulin lispro 100_units/ml,Pharmacy,RETROSPECTIVE,12/07/2016,lispro,insulin,,
975,INSULIN REG PER 5 UNITS INJ,insulin regular per 5_units injection,Pharmacy,RETROSPECTIVE,12/07/2016,5_units,regular,injection,insulin
976,INTRALIPID 20% 100,intralipid 20% 100,Pharmacy,RETROSPECTIVE,12/07/2016,intralipid,20%,,
977,IPRATROPIUM 0.5 MG /2.5,ipratropium 0.5_mg/2.5,Pharmacy,RETROSPECTIVE,12/07/2016,0.5_mg,ipratropium,2.5,
978,ISOTRETINOIN (,isotretinoin,Pharmacy,RETROSPECTIVE,12/07/2016,isotretinoin,,,
979,KETAMINE 10 MG/ML INJECTION SOLUTION,ketamine 10_mg/ml injection solution,Pharmacy,RETROSPECTIVE,12/07/2016,ketamine,injection,solution,10_mg/ml
980,LABETAL 20ML IJ,labetalol 20_ml injection,Pharmacy,RETROSPECTIVE,12/07/2016,injection,labetal,20_ml,
981,LABETALOL 5 MG/ML INJ 4 ML,labetalol 5_mg/ml injection 4_ml,Pharmacy,RETROSPECTIVE,12/07/2016,labetalol,injection,5_mg/ml,4_ml
982,LACTULOSE 15ML,lactulose 15_ml,Pharmacy,RETROSPECTIVE,12/07/2016,15_ml,lactulose,,
983,LAMOTRIGINE 25 MG TAB,lamotrigine 25_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,lamotrigine,tablet,25_mg,
984,LANSOPRAZOLE SOLUTAB 30MG,lansoprazole solutab 30_mg,Pharmacy,RETROSPECTIVE,12/07/2016,30_mg,lansoprazole,solutab,
985,LEVALBUTEROL 0.31 MG/3 ML SOLN U,levalbuterol 0.31_mg/3_ml solution up,Pharmacy,RETROSPECTIVE,12/07/2016,units,0.31mg/3_ml,solution,levalbuterol
986,LEVEMIR 100UNIT/ML VIAL 10ML,levemir 100_units/ml vial 10_ml,Pharmacy,RETROSPECTIVE,12/07/2016,vial,100_units/ml,10_ml,levemir
987,LEVETIRACETAM 100 MG/ML SOLUTION,levetiracetam 100_mg/ml solution,Pharmacy,RETROSPECTIVE,12/07/2016,100_mg/ml,solution,levetiracetam,
988,LEVETIRACETAM 10MG/ML IN NS,levetiracetam 10_mg/ml in normal_saline,Pharmacy,RETROSPECTIVE,12/07/2016,NS,10_mg/ml,levetiracetam,
989,LEVETIRACETAM 500MG TABLET,levetiracetam 500_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,tablet,500_mg,levetiracetam,
990,LEVETIRACETAM PER 10MG(100 MG),levetiracetam per 10_mg 100_mg,Pharmacy,RETROSPECTIVE,12/07/2016,100_mg,10_mg,per,levetiracetam
991,LEVETIRACETAM SOLUTION 100 WCH00-0010-91,levetiracetam solution 100 wch00 10 91,Pharmacy,RETROSPECTIVE,12/07/2016,wch00,solution,levetiracetam,
992,LISINOPRL20MGTB+,lisinoprl20_mgtb and,Pharmacy,RETROSPECTIVE,12/07/2016,lisinoprl20_mgtb,,,
993,LORAZEPAM 2 MG/ML INJ,lorazepam 2_mg/ml injection,Pharmacy,RETROSPECTIVE,12/07/2016,lorazepam,2_mg/ml,injection,
994,LORAZEPAM 2 MG/ML SOLN 10 ML VIAL[10467],lorazepam 2_mg/ml solution 10_ml vial 10467,Pharmacy,RETROSPECTIVE,12/07/2016,vial,lorazepam,10_ml,solution
995,LORAZEPAM 2MG/ML ORAL SOL,lorazepam 2_mg/ml oral solution,Pharmacy,RETROSPECTIVE,12/07/2016,oral,lorazepam,2_mg/ml,solution
996,LORAZEPAM O/S 2MG/ML UD,lorazepam oxygen/sigma 2_mg/ml ud,Pharmacy,RETROSPECTIVE,12/07/2016,lorazepam,udi,2_mg/ml,oxygen
997,MAGNESIUM (MG/UMG/RUMG),magnesium milligram/umg/rumg,Pharmacy,RETROSPECTIVE,12/07/2016,milligram,umg,rumg,magnesium
998,MAGNESIUM HYDROXIDE 400 MG/5 ML SUSP,magnesium hydroxide 400_mg/5_ml suspension,Pharmacy,RETROSPECTIVE,12/07/2016,suspension,hydroxide,magnesium,400_mg/5_ml
999,MAGNESIUM SO4 INJ 50% 2ML,magnesium so4 injection 50% 2_ml,Pharmacy,RETROSPECTIVE,12/07/2016,injection,magnesium,2_ml,so4
1000,MAGNESIUM SULFATE 500 MG INJ C,magnesium sulfate 500_mg injection cap,Pharmacy,RETROSPECTIVE,12/07/2016,injection,magnesium,500_mg,sulfate
1001,MAGNESIUM SULFATE INJ*PER 500MG,magnesium sulfate injection per 500_mg,Pharmacy,RETROSPECTIVE,12/07/2016,injection,500_mg,magnesium,per
1002,MELATONIN 3 MG TBDL,melatonin 3_mg tbdl,Pharmacy,RETROSPECTIVE,12/07/2016,melatonin,tbdl,3_mg,
1003,MEROPE IJ 100MG,merope injection 100_mg,Pharmacy,RETROSPECTIVE,12/07/2016,merope,injection,100_mg,
1004,MEROPEN100MG,meropen100_mg,Pharmacy,RETROSPECTIVE,12/07/2016,meropen100_mg,,,
1005,MEROPENEM 1 G INJ,meropenem 1 gram injection,Pharmacy,RETROSPECTIVE,12/07/2016,injection,g,meropenem,
1006,MEROPENEM 500 MG INJ,meropenem 500_mg injection,Pharmacy,RETROSPECTIVE,12/07/2016,injection,500_mg,meropenem,
1007,METHADONE 10 MG/ML,methadone 10_mg/ml,Pharmacy,RETROSPECTIVE,12/07/2016,10_mg/ml,methadone,,
1008,METHADONE 10 MG/ML ORAL,methadone 10_mg/ml oral,Pharmacy,RETROSPECTIVE,12/07/2016,oral,10_mg/ml,methadone,
1009,METHADONE 10MG/10ML LIQUID UD CUP,methadone 10_mg/10_ml liquid ud cup,Pharmacy,RETROSPECTIVE,12/07/2016,udi,liquid,methadone,cup
1010,METOCLOPRAMIDE HCL 5 MG/ML IJ SOLN,metoclopramide hcl 5_mg/ml injection solution,Pharmacy,RETROSPECTIVE,12/07/2016,injection,solution,hcl,
1011,METRONIDAZOLE 500 MG PO TABS,metronidazole 500_mg by_mouth tablets,Pharmacy,RETROSPECTIVE,12/07/2016,metronidazole,po,tablets,500_mg
1012,METRONIDAZOLE/NSS PREMIX 500MG,metronidazole/normal_saline_sterile premix 500_mg,Pharmacy,RETROSPECTIVE,12/07/2016,metronidazole,normal_saline_sterile,premix,500_mg
1013,MGSO4/500MG (4% PREMIX),mgso_4/500_mg 4% premix,Pharmacy,RETROSPECTIVE,12/07/2016,premix,mgso_4/500_mg,4%,
1014,MICAFUNGIN 50 MG SOLR 1 EACH VIAL,micafungin 50_mg solution 1 each vial,Pharmacy,RETROSPECTIVE,12/07/2016,vial,50_mg,solution,
1015,MIDAZOLAM 5 MG/ML INJECTION SOLUTION,midazolam 5_mg/ml injection solution,Pharmacy,RETROSPECTIVE,12/07/2016,injection,5_mg/ml,midazolam,solution
1016,MIDAZOLAM 50MG VL,midazolam 50_mg vial,Pharmacy,RETROSPECTIVE,12/07/2016,50_mg,vl,midazolam,
1017,MIRALAX PWD. 17GM PKT.,miralax powder 17_gm packet,Pharmacy,RETROSPECTIVE,12/07/2016,17gm,pwd.,miralax,pkt.
1018,MORPHINE 15 MG/ML INJECTION SOLUTION,morphine 15_mg/ml injection solution,Pharmacy,RETROSPECTIVE,12/07/2016,injection,morphine,solution,15_mg/ml
1019,MORPHINE 30 MG/30 ML (1 MG/ML) INTRAVENOUS PCA SYRINGE,morphine 30_mg/30_ml 1_mg/ml intravenous patient_controlled_analgesia syringe,Pharmacy,RETROSPECTIVE,12/07/2016,syringe,morphine,intravenous,PCA
1020,MS CONTIN 100MG SR TABLET,med_surg continuous 100_mg slow_release tablet,Pharmacy,RETROSPECTIVE,12/07/2016,sar,continuous,MS,100_mg
1021,MULTIVITAMINS 1ML LIQ; MULTIVITAMINS (THERAGRAN) LIQUID,multivitamins 1_ml liquid multivitamins theragran liquid,Pharmacy,RETROSPECTIVE,12/07/2016,theragran,1_ml,liquid,multivitamins
1022,MYCOPHENOLATE 500 MG SOLR,mycophenolate 500_mg solution,Pharmacy,RETROSPECTIVE,12/07/2016,mycophenolate,solution,500_mg,
1023,MYCOPHENOLATE MOFETIL 33.3 MG/ML SOLR,mycophenolate mofetil 33.3_mg/ml solution,Pharmacy,RETROSPECTIVE,12/07/2016,33.3mg/ml,mycophenolate,mofetil,solution
1024,MYCOPHENOLATE O/S 250MG/1.25ML,mycophenolate oxygen/sigma 250_mg/1.25_ml,Pharmacy,RETROSPECTIVE,12/07/2016,mycophenolate,oxygen,s,250_mg/1.25ml
1025,NEUPOGEN 300 MCG INJECTION,neupogen 300 microgram injection,Pharmacy,RETROSPECTIVE,12/07/2016,injection,microgram,neupogen,
1026,NEUPOGEN 480 MCG INJECTION,neupogen 480 microgram injection,Pharmacy,RETROSPECTIVE,12/07/2016,injection,microgram,neupogen,
1027,NIACIN 100 MG TAB,niacin 100_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,niacin,100_mg,tablet,
1028,OMEPRAZOLE 40 MG CPDR,omeprazole 40_mg cpdr,Pharmacy,RETROSPECTIVE,12/07/2016,cpdr,40_mg,omeprazole,
1029,OMEPRAZOLE SUSP 10ML 20 MG/10ML #SUS,omeprazole suspension 10_ml 20_mg/10_ml sustainability,Pharmacy,RETROSPECTIVE,12/07/2016,suspension,10_ml,omeprazole,sustainability
1030,ONDANSETRON 1 MG INJ,ondansetron 1_mg injection,Pharmacy,RETROSPECTIVE,12/07/2016,1_mg,ondansetron,injection,
1031,OXYCODONE - ACETAMINOPHEN,oxycodone acetaminophen,Pharmacy,RETROSPECTIVE,12/07/2016,oxycodone,acetaminophen,,
1032,OXYCODONE 5 MG/5ML OR SOL UD,oxycodone 5_mg/5_ml operation_room solution ud,Pharmacy,RETROSPECTIVE,12/07/2016,udi,solution,oxycodone,OR
1033,PANTO INJ,pantoprazole injection,Pharmacy,RETROSPECTIVE,12/07/2016,injection,pantoprazole,,
1034,PANTOPRAZOLE 2MG/ML COMPOUND; PANTOPRAZOLE (PROTONIX) 40 MG/20 ML,pantoprazole 2_mg/ml compound pantoprazole protonix 40_mg/20_ml,Pharmacy,RETROSPECTIVE,12/07/2016,protonix,pantoprazole,,
1035,PEDIATRIC MULTIVIT COMB NO.20 1 500-35-400 UNIT-MG-UNIT/ML DROP 1 ML ORAL SYRINGE,pediatric multivit comb no.20 1 500 35 400_units/ml drop 1_ml oral syringe,Pharmacy,RETROSPECTIVE,12/07/2016,multivit,drop,1_ml,pediatric
1036,PHENOBARBITAL PEDIATRIC 10 MG/ML SOLN,phenobarbital pediatric 10_mg/ml solution,Pharmacy,RETROSPECTIVE,12/07/2016,10_mg/ml,pediatric,phenobarbital,solution
1037,POTASSIUM CHLOR 20 MEQ PO,potassium chloride 20_meq by_mouth,Pharmacy,RETROSPECTIVE,12/07/2016,meq,potassium,po,chloride
1038,PRAVASTATIN TAB 20MG 20 MG TAB,pravastatin tablet 20_mg 20_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,20_mg,pravastatin,tablet,
1039,PREDNISONE 5MG-20MG TAB,prednisone 5_mg 20_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,20_mg,5_mg,prednisone,tablet
1040,PREDNISONE ORAL PER 5MG,prednisone oral per 5_mg,Pharmacy,RETROSPECTIVE,12/07/2016,5_mg,oral,prednisone,per
1041,PREGABALIN 50 MG CAP 100 EACH BLIST PACK,pregabalin 50_mg capillary 100 each blister pack,Pharmacy,RETROSPECTIVE,12/07/2016,cap,pregabalin,biblist,pack
1042,PREMASOL 10%  1L  BY ML,premasol 10% 1l by ml,Pharmacy,RETROSPECTIVE,12/07/2016,ml,bay,premasol,1l
1043,PREMASOL 10% 1L BY ML,premasol 10% 1l by ml,Pharmacy,RETROSPECTIVE,12/07/2016,ml,bay,premasol,1l
1044,PRIMAXIN INJ PER 250 MG,primaxin injection per 250_mg,Pharmacy,RETROSPECTIVE,12/07/2016,injection,250_mg,per,primaxin
1045,PROBENECID TAB 500MG,probenecid tablet 500_mg,Pharmacy,RETROSPECTIVE,12/07/2016,500_mg,probenecid,tablet,
1046,PROMETHAZINE 25 MG/1,promethazine 25_mg/1,Pharmacy,RETROSPECTIVE,12/07/2016,promethazine,25_mg/1,,
1047,PROPANOLOL 4MG SYR,propanolol 4_mg syringe,Pharmacy,RETROSPECTIVE,12/07/2016,syringe,propanolol,4_mg,
1048,PROPOFOL 10 MG/ML EMUL 100 ML VIAL,propofol 10_mg/ml emulsion 100_ml vial,Pharmacy,RETROSPECTIVE,12/07/2016,vial,100_ml,propofol,
1049,PROPOFOL 10 MG/ML EMULSI,propofol 10_mg/ml emulsion,Pharmacy,RETROSPECTIVE,12/07/2016,emulsin,propofol,10_mg/ml,
1050,PROPOFOL 1000 MG INJ,propofol 1000_mg injection,Pharmacy,RETROSPECTIVE,12/07/2016,injection,propofol,1000_mg,
1051,SELENIOUS ACID 40MCG/ML 10M INJ,selenious acid 40_mcg/ml 10m injection,Pharmacy,RETROSPECTIVE,12/07/2016,selenious,injection,acid,
1052,SENNA 8.8 MG/5 ML ORAL S,senna 8.8_mg/5_ml oral sigma,Pharmacy,RETROSPECTIVE,12/07/2016,8.8mg/5_ml,senna,oral,
1053,SENNOSIDES 8.6 MG PO TAB,sennosides 8.6_mg by_mouth tablet,Pharmacy,RETROSPECTIVE,12/07/2016,po,8.6_mg,tablet,sennosides
1054,SEVELAMER CARBONATE 800 MG,sevelamer carbonate 800_mg,Pharmacy,RETROSPECTIVE,12/07/2016,800_mg,sevelamer,carbonate,
1055,SINCALIDE (IV) INJ *PER 5MCG,sincalide intravenous injection per 5mcg,Pharmacy,RETROSPECTIVE,12/07/2016,injection,intravenous,per,sincalide
1056,SOD.BICARB INJ VI,sodium bicarb injection vial,Pharmacy,RETROSPECTIVE,12/07/2016,vial,injection,sod.bicarb,
1057,TAMSULOSIN SR CAP 0.4MG,tamsulosin slow_release capillary 0.4_mg,Pharmacy,RETROSPECTIVE,12/07/2016,sar,cap,0.4_mg,tamsulosin
1058,TRAZODONE 50 MG TAB,trazodone 50_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,50_mg,tablet,trazodone,
1059,URSODIOL 300 MG CAP,ursodiol 300_mg capsule,Pharmacy,ONLINE,16/09/2016,cap,ursodiol,300_mg,
1060,URSODIOL 300 MG CAPSULE,ursodiol 300_mg capsule,Pharmacy,RETROSPECTIVE,12/07/2016,capsule,ursodiol,300_mg,
1061,URSODIOL SUSP 60MG/1ML,ursodiol suspension 60_mg/1_ml,Pharmacy,RETROSPECTIVE,12/07/2016,suspension,ursodiol,60_mg/1_ml,
1062,VALGANCICLOVIR 50MG / 1ML ORAL,valganciclovir 50_mg/1_ml oral,Pharmacy,RETROSPECTIVE,12/07/2016,oral,50_mg,valganciclovir,1_ml
1063,VANCOMYCIN 1,vancomycin 1,Pharmacy,RETROSPECTIVE,12/07/2016,vancomycin,,,
1064,CHLORHEXIDINE GLUCONATE 0.12 % MWSH,chlorhexidine gluconate 0.12% mouthwash,Supply,RETROSPECTIVE,12/07/2016,0.12%,chlorhexidine,mouthwash,gluconate
1065,VANCOMYCIN 10 GRAM INTRAVENOUS SOLUTION,vancomycin 10 gram intravenous solution,Pharmacy,RETROSPECTIVE,12/07/2016,intravenous,solution,vancomycin,gram
1066,VANCOMYCIN 500 MG INJ,vancomycin 500_mg injection,Pharmacy,RETROSPECTIVE,12/07/2016,injection,vancomycin,500_mg,
1067,VORICONAZOLE 200 MG TABS,voriconazole 200_mg tablets,Pharmacy,RETROSPECTIVE,12/07/2016,200_mg,tablets,voriconazole,
1068,VORICONAZOLE INJ 10MG/ML,voriconazole injection 10_mg/ml,Pharmacy,RETROSPECTIVE,12/07/2016,injection,10_mg/ml,voriconazole,
1069,WCH TERBUTALINE AMP 1MG/ML H,terbutaline ampule 1_mg/ml h,Pharmacy,RETROSPECTIVE,12/07/2016,amp,terbutaline,h,1_mg/ml
1070,ZINC SULFATE 220MG CAPS,zinc sulfate 220_mg capsule,Pharmacy,RETROSPECTIVE,12/07/2016,caps,sulfate,zinc,220_mg
1071,NICOTINE 14 MG/24 HR PT24,nicotine 14_mg/24 hour pt24,Plan Benefit,RETROSPECTIVE,12/07/2016,14_mg/24,pt24,nicotine,hour
1072,NICOTINE 21 MG/24 HR PATCH,nicotine 21_mg/24 hour patch,Plan Benefit,RETROSPECTIVE,12/07/2016,nicotine,21_mg/24,hour,patch
1073,NICOTINE 21 MG/24 HR PATCH; NICOTINE TRANS SYS,nicotine 21_mg/24 hour patch nicotine transdermal system,Plan Benefit,RETROSPECTIVE,12/07/2016,trans,nicotine,system,hour
1074,NICOTINE 21MG,nicotine 21_mg,Plan Benefit,RETROSPECTIVE,12/07/2016,21_mg,nicotine,,
1075,NICOTINE PATCH 14MG,nicotine patch 14_mg,Plan Benefit,RETROSPECTIVE,12/07/2016,nicotine,14_mg,patch,
1076,NICOTINE PATCH 21 MG,nicotine patch 21_mg,Plan Benefit,RETROSPECTIVE,12/07/2016,21_mg,nicotine,patch,
1077,NICOTINE PATCH 21MG,nicotine patch 21_mg,Plan Benefit,RETROSPECTIVE,12/07/2016,21_mg,nicotine,patch,
1078,NICOTINE PATCH LEGEND,nicotine patch legend,Plan Benefit,RETROSPECTIVE,12/07/2016,nicotine,legend,patch,
1079,NICOTINE PATCH NONLEGE,nicotine patch nonlege,Plan Benefit,RETROSPECTIVE,12/07/2016,nicotine,nonlegume,patch,
1080,NICOTINE PATCHNONLEGEN,nicotine patchnonlegen,Plan Benefit,RETROSPECTIVE,12/07/2016,patchnonlegen,nicotine,,
1081,CARE/ NURSERY-ICU LEVEL 3,care/nursery intensive_care_unit level 3,Room and Board,RETROSPECTIVE,12/07/2016,nursery,ICU,level,
1082,DAILY BED & SERVICE,daily bed & service,Room and Board,RETROSPECTIVE,12/07/2016,service,bed,daily,
1083,DAILY RATE- I.C.U.; ROOM M5107/DR,daily rate i cap u room m5107/dr,Room and Board,RETROSPECTIVE,12/07/2016,rate,room,daily,
1084,HB DBC N (SMH ACUTE) 174-NURSERY/LEVEL IV,dbc n smh acute 174 nursery/level intravenous,Room and Board,RETROSPECTIVE,12/07/2016,acute,intravenous,smh,
1085,HB R&B TCU,room_and_board tcu,Room and Board,RETROSPECTIVE,12/07/2016,tcu,b,rental,
1086,HC LEVEL-3 NEWBORN INTERMEDIAT,level 3 newborn intermediate,Room and Board,RETROSPECTIVE,12/07/2016,newborn,intermediate,level,
1087,HC ROOM CHARGE NICU 174,room charge neonatal_intensive_care_unit 174,Room and Board,RETROSPECTIVE,12/07/2016,charge,room,NICU,
1088,HC ROOM CHRG INTERMEDIAT,room charge intermediate,Room and Board,RETROSPECTIVE,12/07/2016,charge,intermediate,room,
1089,HCHG R&B NICU,room_and_board neonatal_intensive_care_unit,Room and Board,RETROSPECTIVE,12/07/2016,b,rental,NICU,
1090,ICU NEONATAL,intensive_care_unit neonatal,Room and Board,RETROSPECTIVE,12/07/2016,neonatal,ICU,,
1091,ICU SPECIAL SERVICES PER HOUR (D),intensive_care_unit special services per hour daily,Room and Board,RETROSPECTIVE,12/07/2016,dipped,hour,per,services
1092,INTENSIVE CARE,intensive care,Room and Board,RETROSPECTIVE,12/07/2016,intensive,care,,
1093,NEONATAL INTENSIVE CARE I,neonatal intensive care i,Room and Board,RETROSPECTIVE,12/07/2016,neonatal,intensive,care,
1094,NEONATAL INTENSIVE CARE M,neonatal intensive care m,Room and Board,RETROSPECTIVE,12/07/2016,neonatal,intensive,care,
1095,NEONATAL INTENSIVE CARE UNIT,neonatal intensive care unit,Room and Board,RETROSPECTIVE,12/07/2016,neonatal,intensive,units,care
1096,NICU ACUITY III,neonatal_intensive_care_unit acuity iii,Room and Board,RETROSPECTIVE,12/07/2016,iii,NICU,acuity,
1097,NICU ACUITY IV,neonatal_intensive_care_unit acuity intravenous,Room and Board,RETROSPECTIVE,12/07/2016,intravenous,NICU,acuity,
1098,NICU I INTENSIVE CARE,neonatal_intensive_care_unit i intensive care,Room and Board,RETROSPECTIVE,12/07/2016,intensive,NICU,care,
1099,NICU II INTENSIVE CARE,neonatal_intensive_care_unit ii intensive care,Room and Board,RETROSPECTIVE,12/07/2016,ii,intensive,NICU,care
1100,NICU LEVEL III,neonatal_intensive_care_unit level iii,Room and Board,RETROSPECTIVE,12/07/2016,iii,NICU,level,
1101,NICU ROOM CHARGE,neonatal_intensive_care_unit room charge,Room and Board,RETROSPECTIVE,12/07/2016,charge,NICU,room,
1102,NICU-7N,neonatal_intensive_care_unit 7n,Room and Board,RETROSPECTIVE,12/07/2016,7n,NICU,,
1103,NURSERY ICU,nursery intensive_care_unit,Room and Board,RETROSPECTIVE,12/07/2016,nursery,ICU,,
1104,NURSERY-ICU,nursery intensive_care_unit,Room and Board,RETROSPECTIVE,12/07/2016,nursery,ICU,,
1105,NURSERY/LEVEL IV,nursery/level intravenous,Room and Board,RETROSPECTIVE,12/07/2016,intravenous,nursery,level,
1106,PICU INTMD CARE-CH,pediatric_intensive_care_unit intimated care ch,Room and Board,RETROSPECTIVE,12/07/2016,intimated,ch,care,pediatric_intensive_care_unit
1107,PRIVATE STANDARD RM,private standard room,Room and Board,RETROSPECTIVE,12/07/2016,room,private,standard,
1108,R&B NEONATAL TRANSITION LEV 3,room_and_board neonatal transition level 3,Room and Board,RETROSPECTIVE,12/07/2016,neonatal,transition,rental,level
1109,R&B NEONATAL-ICU CRIT LEV 1,room_and_board neonatal intensive_care_unit critical level 1,Room and Board,RETROSPECTIVE,12/07/2016,neonatal,ICU,rental,critical
1110,R&B NICU,room_and_board neonatal_intensive_care_unit,Room and Board,RETROSPECTIVE,12/07/2016,b,rental,NICU,
1111,R&B PROG/TELE,room_and_board program/telemetry,Room and Board,RETROSPECTIVE,12/07/2016,b,rental,program,telemetry
1112,RB 3BMC STEP DOWN ONC ICU,room_and_board 3bmc step down oncology intensive_care_unit,Room and Board,RETROSPECTIVE,12/07/2016,step,onca,rab,ICU
1113,CHLOROTHIAZIDE SUSP 50MG/1ML,chlorothiazide suspension 50_mg/1_ml,Pharmacy,RETROSPECTIVE,12/07/2016,50_mg/1_ml,chlorothiazide,susp,
1114,RBC NICU 174,red_blood_cell neonatal_intensive_care_unit 174,Room and Board,RETROSPECTIVE,12/07/2016,red_blood_cell,NICU,,
1115,ROOM 5005,room 5005,Room and Board,RETROSPECTIVE,12/07/2016,room,,,
1116,ROOM 5011,room 5011,Room and Board,RETROSPECTIVE,12/07/2016,room,,,
1117,ROOM 5311,room 5311,Room and Board,RETROSPECTIVE,12/07/2016,room,,,
1118,ROOM AND CARE,room and care,Room and Board,RETROSPECTIVE,12/07/2016,room,care,,
1119,ROOM CHARGE NICU 174,room charge neonatal_intensive_care_unit 174,Room and Board,RETROSPECTIVE,12/07/2016,charge,room,NICU,
1120,ROOM CHRG INTERMEDIATE NURS,room charge intermediate nursing,Room and Board,RETROSPECTIVE,12/07/2016,charge,intermediate,room,nursing
1121,ROOM M303,room m303,Room and Board,RETROSPECTIVE,12/07/2016,m303,room,,
1122,ROOM NI00,room neonatal intensive care unit,Room and Board,RETROSPECTIVE,12/07/2016,neonatal,intensive,room,unit
1123,ROOM NICU,room neonatal_intensive_care_unit,Room and Board,RETROSPECTIVE,12/07/2016,room,NICU,,
1124,ROOM NICU M,room neonatal_intensive_care_unit m,Room and Board,RETROSPECTIVE,12/07/2016,room,NICU,,
1125,ROOM NICU U,room neonatal_intensive_care_unit up,Room and Board,RETROSPECTIVE,12/07/2016,units,room,NICU,
1126,ROOM NMO8 E,room nmo8 e,Room and Board,RETROSPECTIVE,12/07/2016,nmo8,e,room,
1127,ROOM PNIC U,room pnic up,Room and Board,RETROSPECTIVE,12/07/2016,units,panic,room,
1128,ROOM RIIC,room research_and_innovation-incubation_center,Room and Board,RETROSPECTIVE,12/07/2016,room,research_and_innovation-incubation_center,,
1129,ROOM RNB1,room room_and_board,Room and Board,RETROSPECTIVE,12/07/2016,rnb1,room,,
1130,ROOM RNB2,room room_and_board,Room and Board,RETROSPECTIVE,12/07/2016,rnb2,room,,
1131,ROOM RNB3,room room_and_board,Room and Board,RETROSPECTIVE,12/07/2016,rnb3,room,,
1132,ROOM RNB4,room room_and_board,Room and Board,RETROSPECTIVE,12/07/2016,room,rnb4,,
1133,ROOM RNB5,room room_and_board,Room and Board,RETROSPECTIVE,12/07/2016,room,rnb5,,
1134,ROOM RNB6,room room_and_board,Room and Board,RETROSPECTIVE,12/07/2016,rnb6,room,,
1135,ROOM SEMI PVT REHAB,room semi private rehabilitation,Room and Board,RETROSPECTIVE,12/07/2016,rehab,private,room,semi
1136,ROOM W260,room w260,Room and Board,RETROSPECTIVE,12/07/2016,room,w260,,
1137,ROOM W360,room w360,Room and Board,RETROSPECTIVE,12/07/2016,w360,room,,
1138,SPC - NEONATE ICU,spc neonatal  intensive_care_unit,Room and Board,RETROSPECTIVE,12/07/2016,neonatal,spc,ICU,
1139,30000091-HC ROUTINE VENIPUNCTURE,hc routine venipuncture,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,routine,,
1140,36415 VENIPUNCTURE,36415 venipuncture,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,,,
1141,36415 VENIPUNCTURE HOSPITAL PA,venipuncture hospital posterior_anterior,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,pa,hospital,
1142,36592 BLOOD DRAW-CENTRL/PERI,blood draw central/peripheral,Nursing Services,RETROSPECTIVE,12/07/2016,draw,central,peri,blood
1143,36600 ARTERIAL PUNCTURE,arterial puncture,Nursing Services,RETROSPECTIVE,12/07/2016,arterial,puncture,,
