DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4
3008,HEALTHY SHOT (FC),healthy shot fc,Pharmacy,RETROSPECTIVE,13/07/2016,healthy,fc,shot,
6210,DIAZOXIDE 50 MG/ML SUSP,diazoxide 50_mg/ml suspension,Pharmacy,ONLINE,19/09/2016,susp,50_mg/ml,diazoxide,
3216,TROPONIN QNT,troponin quantity,Laboratory,RETROSPECTIVE,13/07/2016,quant,troponin,,
5356,HC PLS IRRIGATOR AND DIVERTER TIP,plus irrigator and diverter tip,Supply,ONLINE,16/09/2016,irrigator,diverter,tip,pls
86,D5W 250ML,dextrose_5%_in_water 250_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,250_ml,D5W,,
795,HC-LAB-GLUCOSE BLOOD MONITOR DEVICE,laboratory glucose blood monitor device,Monitoring,RETROSPECTIVE,12/07/2016,device,laboratory,monitor,blood
4763,BILIRUBIN TOT,bilirubin total,Laboratory,ONLINE,16/09/2016,bilirubin,total,,
5799,PETROLATUM-MINERAL OIL OIN,petrolatum mineral oil ointment,Supply,ONLINE,16/09/2016,petrolatum,oil,mineral,oin
1731,HEPLOCK 100U 1ML PFS,heplock 100u 1_ml partial_filled_syringes,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heplock,100u,1_ml,partial_filled_syringes
5968,SODIUM CHLORIDE 0.9% SOLP 500 ML FLEX CONT,sodium_chloride 0.9% solution 500_ml flex cont,Diluent / Flush / Irrigant,ONLINE,16/09/2016,flex,sodium,continuous,solution
1422,IV START KIT,intravenous start kit,Supply,RETROSPECTIVE,12/07/2016,start,intravenous,kit,
5003,DIAZEPAM 5 MG/ML SOLN,diazepam 5_mg/ml solution,Pharmacy,ONLINE,16/09/2016,diazepam,5_mg/ml,soln,
4525,TERUMO CATH GW 25-101,terumo catheter guide_wire 25 101,Supply,ONLINE,29/08/2016,gw,cath,terumo,
2365,CEFAZOLIN 500 MG INJ,cefazolin 500_mg injection,Pharmacy,RETROSPECTIVE,12/07/2016,cefazolin,inj,500_mg,
2462,PREVNAR 13 0.5ML VACCINE,prevnar 13 0.5_ml vaccine,Pharmacy,RETROSPECTIVE,12/07/2016,0.5_ml,prevnar,vaccine,
4878,CHLORIDE RANDOM URINE,chloride random urine,Laboratory,ONLINE,16/09/2016,urine,random,chloride,
4932,CT THORAX WITH DY,computed_tomography thorax with dye,Radiology,ONLINE,16/09/2016,ct,thorax,dy,
928,DEXMEDETOMIDINE 100MCG/ML IN,dexmedetomidine 100_mcg/ml injection,Pharmacy,RETROSPECTIVE,12/07/2016,dexmedetomidine,100_mcg/ml,,
3329,HB PROTIME,protime,Laboratory,RETROSPECTIVE,13/07/2016,protime,,,
4823,CALCIUM IONIZED (BLOOD GAS,calcium ionized blood_gas,Laboratory,ONLINE,16/09/2016,calcium,ionized,gas,blood
379,DORN ALFA INH,dornase alpha inhaled,Plan Benefit,RETROSPECTIVE,12/07/2016,dorn,alfa,inhalation,
3157,SET IV TUBE CUST PED,set intravenous tube custom pediatric,Supply,RETROSPECTIVE,13/07/2016,tube,set,intravenous,pediatric
2349,PANTOPRAZOLE 40 MG TBEC,pantoprazole 40_mg tablet_enteric_coated,Pharmacy,RETROSPECTIVE,12/07/2016,tbec,pantoprazole,40_mg,
6013,STERILE WATER SOLP 1 000 M,sterile water solution 1 000 m,Diluent / Flush / Irrigant,ONLINE,16/09/2016,water,sterile,m,solution
5122,FENTANYL 250 MCG/5 ML INJ,fentanyl 250 mcg/5_ml injection,Pharmacy,ONLINE,16/09/2016,inj,fentanyl,mcg/5_ml,
4399,PT (PRO TIME),prothrombin prothrombin_time,Laboratory,ONLINE,24/08/2016,products,pt,time,
3414,11142212 - AMIKACIN SULFATE 100MG INJ,amikacin sulfate 100_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,100_mg,injection,sulfate,amikacin
780,HC GLUCOSE POC,glucose point_of_care,Monitoring,RETROSPECTIVE,12/07/2016,POC,glucose,,
1330,DRSNG GERMCDL 1X4 NTMC,dressing germicidal 1x4 ntmc,Supply,RETROSPECTIVE,12/07/2016,germicidal,ntmc,1x4,dressing
3461,12820582 - HEPARIN SODIUM PER 1000 UNITS,heparin sodium per 1000_units,Diluent / Flush / Irrigant,RETROSPECTIVE,13/07/2016,heparin,1000_units,per,sodium
1105,NURSERY/LEVEL IV,nursery/level intravenous,Room and Board,RETROSPECTIVE,12/07/2016,intravenous,nursery,level,
3643,77001062 - CHLORAPREP WITH TINT 10.5 ML,chloraprep with tint 10.5_ml,Pharmacy,RETROSPECTIVE,13/07/2016,chloraprep,tint,10.5_ml,
244,SALINE FLUSH (NS) 0.9% NACL 0.9% SOLN 5 ML SYR,saline flush normal_saline 0.9% sodium_chloride 0.9% solution 5_ml syringe,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,saline,NS,solution,5_ml
4723,APPLIER LIG MED 11.25 MCM20,applier ligaclip med 11.25 mcm20,Supply,ONLINE,16/09/2016,med,applier,,
29,HB ENTERAL FEEDING PUMP,enteral feeding pump,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,feeding,enteral,
3665,77041846 - TRAY PARACENTESIS DISPOSABLE,tray paracentesis disposable,Supply,RETROSPECTIVE,13/07/2016,paracentesis,tray,disposable,
2885,BISACODYL 10MG SUPP,bisacodyl 10_mg suppository,Pharmacy,RETROSPECTIVE,13/07/2016,suppository,bisacodyl,10_mg,
165,HEPARIN FLUSH 10U/ML 1-6ML SYR,heparin flush 10_units/ml 1 6_ml syringe,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,syringe,6_ml,flush
1184,HB NUTRIENT INTAKE ANALYSIS LTD,nutrient intake analysis ltd,Education / Training,RETROSPECTIVE,12/07/2016,nutrient,intake,analysis,ltd
1322,DRESSING FOAM HYDRCELL 5AL,dressing foam hydrcell 5al,Supply,RETROSPECTIVE,12/07/2016,hydrcell,foam,5al,dressing
2185,SODIUM CHLORIDE 0.9 % SOLP 250 ML BAG,sodium chloride 0.9% solution 250_ml bag,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,250_ml,bag,chloride,solution
972,INSULIN HUMAN REG 5 UNITS,insulin human regular 5_units,Pharmacy,RETROSPECTIVE,12/07/2016,5_units,regular,insulin,human
2354,SILDENAFIL 20 MG TABS,sildenafil 20_mg tablets,Plan Benefit,RETROSPECTIVE,12/07/2016,tabs,20_mg,sildenafil,
1659,BILIRUBIN CONJUGATED,bilirubin conjugated,Laboratory,RETROSPECTIVE,12/07/2016,bilirubin,conjugated,,
377,DAILY NO  PER HOUR,daily nitric_oxide per hour,Plan Benefit,RETROSPECTIVE,12/07/2016,hour,per,daily,nitric_oxide
1858,ENOXAPARIN INJ,enoxaparin injection,Pharmacy,RETROSPECTIVE,12/07/2016,inj,enoxaparin,,
4586,6.5MM X 40 MAS SCREW,6.5_millimeters x 40 mas screw,Implant,ONLINE,01/09/2016,x,6.5mm,mas,screw
2689,12820632 - HEPARIN/1000UN (5000/ML)1ML VL,heparin/1000units 5000/ml 1_ml vial,Diluent / Flush / Irrigant,RETROSPECTIVE,13/07/2016,vial,5000/ml,1_ml,heparin/1000un
2389,HC CATH TRAY ONLY,catheter tray only,Supply,RETROSPECTIVE,12/07/2016,cath,tray, ,
5698,NEEDLE INSUFFLATION SHRT,needle insufflation short,Supply,ONLINE,16/09/2016,needle,shirt,insufflation,
5609,LIDOCAINE 2% GEL 5 ML,lidocaine 2% gel 5_ml,Pharmacy,ONLINE,16/09/2016,2%,5_ml,lidocaine,gel
1806,HC ARTERIAL BLOOD GAS,arterial blood gas,Monitoring,RETROSPECTIVE,12/07/2016,arterial,gas,blood,
4297,TRAY MONITOR ARTERIAL,tray monitor arterial,Supply,RETROSPECTIVE,13/07/2016,arterial,tray,monitor,
1583,HB PACIFIER WUBBANUB HORSE,pacifier wubbanub horse,Supply,RETROSPECTIVE,12/07/2016,wubbanub,horse,pacifier,
3343,HB SYSTEM EVD BECKER EXTERNAL NE,system external_ventricular_Drains becker external ne,Supply,RETROSPECTIVE,13/07/2016,system,,,
2458,PRAVASTATIN 20 MG TABS,pravastatin 20_mg tablets,Pharmacy,RETROSPECTIVE,12/07/2016,20_mg,pravastatin,tabs,
3575,58865000 - NEBULIZER-ULTRASONIC TREATMENT,nebulizer ultrasonic treatment,Respiratory Therapy,RETROSPECTIVE,13/07/2016,ultrasonic,nebulizer,treatment,
3739,ALBUMIN 25% 50ML 12.5GM I,albumin 25% 50_ml 12.5_gm i,Pharmacy,RETROSPECTIVE,13/07/2016,50_ml,albumin,12.5_gm,25%
3542,15600442 - VANCO/500MG (2GM/250ML),vanco/500_mg 2_gm/250_ml,Pharmacy,RETROSPECTIVE,13/07/2016,2_gm/250_ml,vanco/500_mg,,
2594,GAIT TRAINING 15 MIN P,gait training 15 minutes powder,PT / OT / Speech Therapy,RETROSPECTIVE,12/07/2016,training,min, ,
4478,LACTULOSE SY 10GM/15M,lactulose syrup 10_gm/15m,Pharmacy,ONLINE,29/08/2016,sy,10_gm/15minute,lactulose,
935,DISP: 1.000 EACH;250 MG; USED NDC QTY: 1.000 PCK OF 100.000 EACH BOTTLE CHLOROTHIAZIDE 250 MG TABLET,disposable 1 each 250_mg used ndc quantity 1 pack of 100 each bottle chlorothiazide 250_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,used,tablet,ndc,disposable
3307,HB MRI C-SPINE W/ CONTRAST,magnetic_resonance_imagery cervical spine with contrast,Radiology,RETROSPECTIVE,13/07/2016,spine,cap,mri,contrast
3705,86880000 - OT BASE CHARGE,occupational_therapy base charge,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,charge,base,occupational_therapy,
2398,BOVIE PENCIL HAND CONT,bovie pencil hand control,Supply,RETROSPECTIVE,12/07/2016,pencil,bovie,container,
1035,PEDIATRIC MULTIVIT COMB NO.20 1 500-35-400 UNIT-MG-UNIT/ML DROP 1 ML ORAL SYRINGE,pediatric multivit comb no.20 1 500 35 400_units/ml drop 1_ml oral syringe,Pharmacy,RETROSPECTIVE,12/07/2016,multivit,drop,1_ml,pediatric
4459,EMERGENCY VISIT- MODE,emergency visit mode,Other,ONLINE,29/08/2016,visit,mode,emergency,
4570,SO VIRUS ISOLATION CENT ENHAN,so virus isolation cent enhancement,Laboratory,ONLINE,30/08/2016,isolation,virus,cent,enhance
4358,EKG,electrocardiogram,Cardiology,ONLINE,24/08/2016,ekg,,,
328,SODIUM CL 0.9% 100ML V,sodium chloride 0.9% 100_ml view,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,100_ml,chloride,sodium,
2787,66002000 - URINE MICROSCOPIC,urine microscopic,Laboratory,RETROSPECTIVE,13/07/2016,microscopic,66002000_urine,,
4934,CUL BACT AEROBIC ADDL METH,culture bacterial aerobic additional method,Laboratory,ONLINE,16/09/2016,aerobic,addl,,
1085,HB R&B TCU,room_and_board tcu,Room and Board,RETROSPECTIVE,12/07/2016,tcu,b,rental,
6036,TAPE TB HY-TAPE 0.5INX5YD LF,tape tube hy tape 0.5inx5yd lf,Supply,ONLINE,16/09/2016,tb,,,
999,MAGNESIUM SO4 INJ 50% 2ML,magnesium so4 injection 50% 2_ml,Pharmacy,RETROSPECTIVE,12/07/2016,injection,magnesium,2_ml,so4
2428,BANDAGE COBAN 4IN 5YD,bandage coban 4 inches 5yd,Supply,RETROSPECTIVE,12/07/2016,inches, , ,
3325,HB POLYETHYLENE GLYCOL 3350 PO 8.5 POWD PACKET,polyethylene glycol 3350 by_mouth 8.5 powder packet,Pharmacy,RETROSPECTIVE,13/07/2016,polyethylene,po,packet,glucol
6089,TROPHAMINE SOLP 500 ML BAG,trophamine solution 500_ml bag,Pharmacy,ONLINE,16/09/2016,trophamine,bag,solution,500_ml
5813,PIC<5YO,peripherally_inserted_central_catheter less_than 5_years_old,Procedure,ONLINE,16/09/2016,less_than,pic,5yo,
1562,WARMER INFANT HEEL,warmer infant heel,Supply,RETROSPECTIVE,12/07/2016,infant,warmer,heel,
5488,HCHG TUBE EXTRA LG BORE EXT 48IN HCHG TUBE EXTRA LG BORE EXT 48IN,tube extra large bore extension 48 inches,Supply,ONLINE,16/09/2016,large,tube,inches,ext
1384,HB TOWEL STRL L26INXW17IN POLY-LN,towel sterile l26 inchesxw17 inches poly ln,Supply,RETROSPECTIVE,12/07/2016,sterile,towel,poly,
3137,R&B ICU/CCU,room_and_board intensive care unit/critical care unit,Room and Board,RETROSPECTIVE,13/07/2016,units,ccu,room_and_board,
3428,11625272 - CEFEPIME PER 500MG MB+,cefepime per 500_mg mb and,Pharmacy,RETROSPECTIVE,13/07/2016,cefepime,500_mg,per,mb
6313,US DPLER EXTREM VEIN UNILA,ultrasound doppler extremity vein unilateral,Radiology,ONLINE,19/09/2016,extremity,us,doppler,
3674,77073927 - DRESSING MEPILEX 6X6,dressing mepilex 6x6,Supply,RETROSPECTIVE,13/07/2016,mepilex,6x6,dressing,
3832,CIPROFLOXACIN FOR IV INFUSION 200 MG INJ,ciprofloxacin for intravenous_infusion 200_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,injection,200_mg,intravenous,infusion
4151,NACL 0.45% SOLN,sodium_chloride 0.45% solution,Pharmacy,RETROSPECTIVE,13/07/2016,soln,0.45%,nacl,
918,CHLOROTHIAZIDE 250 MG/5 ML SUSP[9525],chlorothiazide 250_mg/5_ml suspension 9525,Pharmacy,RETROSPECTIVE,12/07/2016,chlorothiazide,250_mg/5_ml,suspension,
3263,HB BACITRACIN ZINC 500 UNIT/GM EX OINT,bacitracin zinc 500_units/gram ex ointment,Pharmacy,RETROSPECTIVE,13/07/2016,oint,,,
4743,BAG DISPOZ W/FLIP FLO 150719,bag dispoz with flip flo 150719,Supply,ONLINE,16/09/2016,bag,dispoz,flo,flip
4545,EPINEPHRINE 1 MG/1 ML PF INJ,epinephrine 1_mg/1_ml prefilled injection,Pharmacy,ONLINE,30/08/2016,pf,inj,epinephrine,1_mg/1_ml
4887,CIRCUIT BRTH/KNCF3 76-6121Z,circuit breathing/kncf3 76 6121z,Supply,ONLINE,16/09/2016,breathing/kncf3,circuit,6121z,
5158,FORMULA: NEOCATE INFANT 10 KCAL/OUNCE,formula neocate infant 10 kcal/ounce,Supply,ONLINE,16/09/2016,infant,ounce,,
4935,CUL BACT AEROBIC ADDL METHS DEFINITIVE EA ISOL,culture bacterial aerobic additional methods definitive each isolate,Laboratory,ONLINE,16/09/2016,aerobic,isol,addl,
2593,ECHO EXAM OF HEAD,echocardiogram examination of head,Radiology,RETROSPECTIVE,12/07/2016,echocardiogram,exam,head,
3726,ACETAMINOPHEN 325MG,acetaminophen 325_mg,Pharmacy,RETROSPECTIVE,13/07/2016,325_mg,acetaminophen,,
6125,US HEAD,ultrasound head,Radiology,ONLINE,16/09/2016,us,head,,
6262,NASAL/ORAL INTRO LONG GI T,nasal/oral intro long gastrointestinal t,Procedure,ONLINE,19/09/2016,oral,nasal,,
124,HB SODIUM CHLORIDE 4 MEQ/ML IV SOLN,sodium chloride 4_meq/ml intravenous solution,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,solution,chloride,intravenous,sodium
3722,ABO TYPING,abo typing,Laboratory,RETROSPECTIVE,13/07/2016,typing,abo,,
6071,TRANSFERASE ASPARTATE AMIN,transferase aspartate amino,Laboratory,ONLINE,16/09/2016,transferase,aspartate,amino,
2392,PANTOPRAZOLE 40MG EC T,pantoprazole 40_mg each tab,Pharmacy,RETROSPECTIVE,12/07/2016,eaac,pantoprazole,40_mg,
2903,CARVEDILOL 6.25MG TB,carvedilol 6.25_mg tab,Pharmacy,RETROSPECTIVE,13/07/2016,6.25_mg,tube,carvedilol,
1651,T&ACSS ICU T1 BS GLUCOSE,temperature_access intensive_care_unit t1 blood_sugar glucose,Monitoring,RETROSPECTIVE,12/07/2016,BS,glucose,ICU,acss
1306,CATH IV 24G X 9/16 IN,catheter intravenous 24_gm x 9/16 injection,Supply,RETROSPECTIVE,12/07/2016,catheter,intravenous,24g,
3459,12737042 - GUAIFENESIN DM 10ML,guaifenesin demo 10_ml,Pharmacy,RETROSPECTIVE,13/07/2016,demo,guaifenesin,10_ml,
701,GLUCOMETER GLUCOSE,glucometer glucose,Monitoring,RETROSPECTIVE,12/07/2016,glucometer,glucose,,
2551,ELECTROLYTE PANEL (CHEM 4),electrolyte panel chemistry 4,Laboratory,RETROSPECTIVE,12/07/2016,chemistry,electrolyte,panel,
3299,HB LACTATED FINGERS SOL 1000ML A,lactated_ringers solution 1000_ml a,Pharmacy,RETROSPECTIVE,13/07/2016,lactated,fingers,1000_ml,sol
429,INHALED NITRIC OXIDE/1 HOUR,inhaled nitric oxide/1 hour,Plan Benefit,RETROSPECTIVE,12/07/2016,oxide/1,inhaled,hour,nitric
452,NITRIC OXIDE SUBSEQUENT DAY,nitric oxide subsequent day,Plan Benefit,RETROSPECTIVE,12/07/2016,subsequent,oxide,day,nitric
3745,ALBUT 2.5MG/IPRATROP 0.5MG,albut 2.5_mg/ipratropium 0.5_mg,Pharmacy,RETROSPECTIVE,13/07/2016,0.5_mg,albut,2.5_mg/ipratropium,
5092,EVALUTION,evaluation,PT / OT / Speech Therapy,ONLINE,16/09/2016,evaluation,,,
5764,OXYGEN PER 12 HOURS,oxygen per 12 hours,Respiratory Therapy,ONLINE,16/09/2016,hours,per,oxygen,
6110,URINE CULTURE/COLONY COUNT,urine culture/colony count,Laboratory,ONLINE,16/09/2016,count,culture,urine,colony
4362,FREE T4,free thyroxine,Laboratory,ONLINE,24/08/2016,t4,free,,
5347,HC NATRIURETIC PEPTIDE,natriuretic peptide,Laboratory,ONLINE,16/09/2016,peptide,natriuretic,,
4024,HB TROCAR DISPOSABLE SPLIT,trocar disposable split,Supply,RETROSPECTIVE,13/07/2016,trocar,disposable,split,
1611,ABG LACT,arterial_blood_gas lactate,Monitoring,RETROSPECTIVE,12/07/2016,ABG,lactate,,
2632,HC CARD REHAB EVALUATION INPT,cardiac rehabilitation evaluation inpatient,Cardiology,RETROSPECTIVE,12/07/2016,rehab,evaluation,card,
2421,GUIDEWIRE STARTER .35 FCJ 150CM LONG,guidewire starter 0.35 fcj 150cm long,Supply,RETROSPECTIVE,12/07/2016,guidewire,150cm,0.35,
134,HEPARIN (PORCINE) LOCK FLU,heparin porcine lock flush,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,lock,flush,porcine
3009,HEMOGLOBIN ALC,hemoglobin a1c,Laboratory,RETROSPECTIVE,13/07/2016,hemoglobin,alc,,
4264,SOL IV .9 NS INJ 500ML BAG,solution intravenous 0.9 normal_saline injection 500_ml bag,Diluent / Flush / Irrigant,RETROSPECTIVE,13/07/2016,normal_saline,solution,bag,500_ml
4095,LEVOTHYROXINE 200 MCG TABS,levothyroxine 200 microgram tablets,Pharmacy,RETROSPECTIVE,13/07/2016,tabs,mcg,levothyroxine,
2509,HC R&B INTERMEDIA TEICU,room_and_board intermediate telemetry_intensive_care_unit,Room and Board,RETROSPECTIVE,12/07/2016,intermedia,r&b,teicu,
16,EQ PUMP  KANGROO FEEDING,equipment pump kangaroo feeding,Capital Equipment,RETROSPECTIVE,12/07/2016,equipment,pump,feeding,kangaroo
2953,DIPHENHYDRAMI25MG CP,diphenhydramine 25_mg capsule,Pharmacy,RETROSPECTIVE,13/07/2016,cpap,diphenhydrami25_mg,,
2250,R&B MEDICAL,room_and_board medical,Room and Board,RETROSPECTIVE,12/07/2016,medical,r&b,,
1244,RC SUCTION NICU DAILY,suction neonatal_intensive_care_unit daily,Respiratory Therapy,RETROSPECTIVE,12/07/2016,suction,NICU,daily,
3014,HOMOGENIZATION OF TISSUE,homogenization of tissue,Laboratory,RETROSPECTIVE,13/07/2016,tissue,homogenization,,
1538,TRAY IRRIGATION W/CATH,tray irrigation with catheter,Supply,RETROSPECTIVE,12/07/2016,irrigation,tray,catheter,
6272,PARATHORM,parathormone,Laboratory,ONLINE,19/09/2016,parathormone,,,
1931,GUAIFENESIN 600MG,guaifenesin 600_mg,Pharmacy,RETROSPECTIVE,12/07/2016,guaifenesin,600_mg,,
996,LORAZEPAM O/S 2MG/ML UD,lorazepam oxygen/sigma 2_mg/ml ud,Pharmacy,RETROSPECTIVE,12/07/2016,lorazepam,udi,2_mg/ml,oxygen
3790,BLANKET BAIR HUGGER UPPER BODY,blanket bair hugger upper body,Supply,RETROSPECTIVE,13/07/2016,body,,,
4105,LIPID PANEL,lipid panel,Laboratory,RETROSPECTIVE,13/07/2016,lipid,panel,,
6303,THAWED COMP PREP,thawed component preparation,Blood Products,ONLINE,19/09/2016,prep,comp,thawed,
2276,HC VENTILATOR MGMT INPAT/OBS SUBSEQ DAY,ventilator management inpatient/observation subsequent day,Respiratory Therapy,RETROSPECTIVE,12/07/2016,subseq,day,,
2451,HEPARIN (PORCINE) 100 UNIT/ML SOLN 250 ML EXTEMP,heparin porcine 100_units/ml solution 250_ml extemp,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,250_ml,soln,
732,GLUCOSE BY REAGENT STRIP,glucose by reagent strip,Monitoring,RETROSPECTIVE,12/07/2016,strip,reagent,bay,glucose
2733,58304000 - BRONCHOSCOPY,bronchoscopy,Procedure,RETROSPECTIVE,13/07/2016,bronchoscopy,,,
2687,12563192 - FLUTICASONE 0.05% NASAL  16GM,fluticasone 0.05% nasal 16_grams,Pharmacy,RETROSPECTIVE,13/07/2016,fluticasone,0.05%,nasal,16_gm
1652,TELEMETRY,telemetry,Monitoring,RETROSPECTIVE,12/07/2016,telemetry,,,
1956,HC ROUTINE VENIPUNCTURE,routine venipuncture,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,routine,,
3100,PHENYLEPHRINE HCL UP TO 1 ML INJ,phenylephrine hydrochloride up to 1_ml injection,Pharmacy,RETROSPECTIVE,13/07/2016,phenylephrine,1_ml,injection,hcl
2162,GAUZE SPNG 4X4,gauze sponge 4x4,Supply,RETROSPECTIVE,12/07/2016,gauze,spng,4x4,
585,HC POTASSIUM,potassium,Laboratory,RETROSPECTIVE,12/07/2016,potassium,,,
3937,HB ANES MATERIALS 1ST 15 MIN,anesthesia materials 1st 15_minutes,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,materials,min,anesthesia,1st
2148,PANTOPRAZOLE SODIUM PER VIAL,pantoprazole sodium per vial,Pharmacy,RETROSPECTIVE,12/07/2016,vial,pantoprazole,per,sodium
1894,XR CHEST FRONTAL 1V,x-ray chest front one_view,Radiology,RETROSPECTIVE,12/07/2016,xr,frontal,chest,1v
5170,GABAPENTIN 600 MG TAB,gabapentin 600_mg tablet,Pharmacy,ONLINE,16/09/2016,600_mg,tab,gabapentin,
3763,ANESTHESIA KIT #514505-5,anesthesia kit 514505 5,Supply,RETROSPECTIVE,13/07/2016,anesthesia,kit,,
5173,GASTROSTOMY TUBE,gastrostomy tube,Supply,ONLINE,16/09/2016,gastrostomy,tube,,
4404,SET ADD-I-MED W/O FILTER (PUMP,set add_i_med without filter pump,Supply,ONLINE,24/08/2016,set,additional,medical,filter
2797,70046002 - 046 GCMS QUALITATIVE CF,gas_chromatography_mass_Spectrometry qualitative cystic_fibrosis,Laboratory,RETROSPECTIVE,13/07/2016,gcms,qualitative,calf,
3679,77076901 - CATHETER COMBI 13FR,catheter combined 13fr,Supply,RETROSPECTIVE,13/07/2016,catheter,13fr,combined,
480,SILDENAFIL 2.5 MG/ML LIQD,sildenafil 2.5_mg/ml liquid,Plan Benefit,RETROSPECTIVE,12/07/2016,sildenafil,liquid,2.5mg/ml,
2076,SODIUM CHLORIDE 0.9 % SOLP 50 ML BAG,sodium chloride 0.9% solution 50_ml bag,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,50_ml,bag,chloride,solution
49,LAL MATTRESS HR,low_air_loss mattress hour,Capital Equipment,RETROSPECTIVE,12/07/2016,mattress,hour,low_air_loss,
5776,PAD ELECTRO REM SAFE 60941,pad electrode rem safe 60941,Supply,ONLINE,16/09/2016,electrode,safe,pad,ream
4139,MORPHINE 15 MG TABLET SUSTAINED RELEASE,morphine 15_mg tablet sustained release,Pharmacy,RETROSPECTIVE,13/07/2016,15_mg,morphine,tablet,
5722,OBSERVATION PER HR,observation per hour,Room and Board,ONLINE,16/09/2016,observation,per,hr,
1190,HB VENIPUNCTURE,venipuncture,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,,,
5460,HCHG OAE SCREENING HCHG OAE SCREENING,otoacoustic_emission screening,PT / OT / Speech Therapy,ONLINE,16/09/2016,hchg,oae,screening,
2331,HB INHALATION TREATMENT-MU,inhalation treatment mu,Respiratory Therapy,RETROSPECTIVE,12/07/2016,mu,inhalation,treatment,
4830,CANNULA OXYGEN,cannula oxygen,Supply,ONLINE,16/09/2016,cannula,oxygen,,
1368,HB HOLDER TB DALE ADLT W1IN TRACH,holder tube dale adult w1 inches tracheostomy,Supply,RETROSPECTIVE,12/07/2016,tracheostomy,tube,holder,adult
1398,HC SET EXTENSION EXTERNAL ONLY 60,set extension external only 60,Supply,RETROSPECTIVE,12/07/2016,set,external,extension,
825,OXIMETRY,oximetry,Monitoring,RETROSPECTIVE,12/07/2016,oximetry,,,
757,HB GLUCOSE POC  FDA APPV M,glucose point_of_care food_and_drug_administration approved m,Monitoring,RETROSPECTIVE,12/07/2016,FDA,appv,POC,glucose
5197,GRID XR CT GUIDELINES NDL 117,grid x-ray computed_tomography guidelines needle 117,Radiology,ONLINE,16/09/2016,ct,,,
1447,OXYSENSOR DISPOSABLE,oxysensor disposable,Supply,RETROSPECTIVE,12/07/2016,disposable,oxysensor,,
1569,ELECTRODE  FOAM W/ABRADER 5/,electrode foam with abrader 5/,Supply,RETROSPECTIVE,12/07/2016,abrader,5/,foam,electrode
159,HEPARIN FLUSH 10 UNITS/M,heparin flush 10_units/m,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,10units/m,flush,
2514,TRANEXAMIC AC 1000MG A,tranexamic acid 1000_mg a,Pharmacy,RETROSPECTIVE,12/07/2016,tranexamic,ac,1000_mg,
185,HEPARIN SODIUM 50,heparin sodium 50,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,sodium,,
4510,SENSOR SPO2 ADHES ADL,sensor spo2 adhesive additional,Supply,ONLINE,29/08/2016,adhesive,spo2,sensor,adl
2438,HEPARIN 100 UNIT/ML SOLN 30 ML EXTEMP,heparin 100_units/ml solution 30_ml extemp,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,soln, ,
1270,VENIPUNCTURE BLOOD COLLECT,venipuncture blood collection,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,blood,collection,
2510,EPHEDRINE 25MG/5ML INJ (PREFILL SYR),ephedrine 25_mg/5_ml injection prefill syringe,Pharmacy,RETROSPECTIVE,12/07/2016,syringe,inj, ,
1387,HB TUBE WASSERMAN,tube wasserman,Supply,RETROSPECTIVE,12/07/2016,tube,wasserman,,
3920,GLUCOSE  QUANTITATIVE (GLU,glucose quantitative glucose,Laboratory,RETROSPECTIVE,13/07/2016,quantitative,glucose,,
5121,FENTANYL 100MCG/2ML BD SYRINGE,fentanyl 100_mcg/2_ml bd syringe,Pharmacy,ONLINE,16/09/2016,syringe,fentanyl,100_mcg/2_ml,bard
188,INFUS D5W 100ML INJ,infusion dextrose_5%_in_water 100_ml injection,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,100_ml,injection,infusion,D5W
3962,HB ELECTRODE 3FR X 105CM BUZZBY,electrode 3fr x 105cm buzzby,Supply,RETROSPECTIVE,13/07/2016,electrode,,,
