DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4
2441,MULTIVITAMIN FE 0.5ML,multivitamin fe 0.5_ml,Pharmacy,RETROSPECTIVE,12/07/2016,0.5_ml,fe,multivitamin,
915,CEFTRIAXONE 1 G SOLR,ceftriaxone 1 gram solution,Pharmacy,RETROSPECTIVE,12/07/2016,ceftriaxone,solution,g,
3332,HB PURE TONE AUDIOMETRY AIR ONLY,pure tone audiometry air only,Procedure,RETROSPECTIVE,13/07/2016,audiometry,tone,pure,air
4702,AMNIOFIX INJ 160MG AI-5200,amniofix injection 160_mg ai 5200,Pharmacy,ONLINE,16/09/2016,160_mg,amniofix,inj,ai
1217,OXYGEN  DAILY USAGE,oxygen daily usage,Respiratory Therapy,RETROSPECTIVE,12/07/2016,usage,daily,oxygen,
5102,FAT EMULSION 20% EMUL 100,fat emulsion 20% emulsion 100,Pharmacy,ONLINE,16/09/2016,20%,emul,fat,
220,NORMAL SALINE FLUSH SYRING 5ML,normal saline flush syringe 5_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,saline,syringe,flush,5_ml
3103,PK CUST BPSC0 GS0135 - CSC,pack custom bpsc0 gs0135 central_supply service,Supply,RETROSPECTIVE,13/07/2016,pack,,,
2992,FRESH FRZ PLASMA SD FRZ W/,fresh frozen plasma sd frozen with,Blood Products,RETROSPECTIVE,13/07/2016,plasma,,,
6065,TRACH TUBE BIVONA CUFFED,tracheostomy tube bivona cuffed,Supply,ONLINE,16/09/2016,trach,tube,bivona,cuffed
6312,US ABDOMEN,ultrasound abdomen,Radiology,ONLINE,19/09/2016,us,abdomen,,
4804,BUPIVACAINE 0.25% SOLN 10,bupivacaine 0.25% solution 10,Pharmacy,ONLINE,16/09/2016,soln,bupivacaine,0.25%,
6105,URINALYSIS AUTO W,urinalysis automated with,Laboratory,ONLINE,16/09/2016,urinalysis,automated,,
1853,POTASSIUM ISTAT,potassium istat,Monitoring,RETROSPECTIVE,12/07/2016,potassium,istat,,
1913,HEPARIN (PORCINE) 50-0.45 UNIT/ML-% SOLN,heparin porcine 50 0.45_unit/ml % solution,Pharmacy,RETROSPECTIVE,12/07/2016,heparin,soln,porcine,
2687,12563192 - FLUTICASONE 0.05% NASAL  16GM,fluticasone 0.05% nasal 16_grams,Pharmacy,RETROSPECTIVE,13/07/2016,fluticasone,0.05%,nasal,16_gm
58,PUMP & BAG-ENTERAL,pump & bag enteral,Capital Equipment,RETROSPECTIVE,12/07/2016,bag,pump,enteral,
1586,HC COMPRESSION DEVICE  LEG EA,compression device leg each,Supply,RETROSPECTIVE,12/07/2016,device,compression,leg,
3311,HB NM 99M TC DTPA TO 25 MCI,Nuclear Medicine Tc99m diethylenetriaminepentacetate to 25 mci,Pharmacy,RETROSPECTIVE,13/07/2016,99m,tc,mci,nm
644,POTASSIUM/K  B,potassium/potassium b,Laboratory,RETROSPECTIVE,12/07/2016,potassium,potassium,b,
5452,HCHG METABOLIC CARN HCHG METABOLIC CARN,metabolic carn hchg metabolic carn,Laboratory,ONLINE,16/09/2016,metabolic,,,
3045,LIDO 1%/EPI 1:100000 20ML VIAL,lidocaine 1%/epinephrine 1 100000 20_ml vial,Pharmacy,RETROSPECTIVE,13/07/2016,vial,lido,1%/epic,20_ml
2300,PARTIAL THROMBOPLAST TIME PTT,partial thromboplastin time partial_prothrombaplastin_time,Laboratory,RETROSPECTIVE,12/07/2016,thromboplastic,partial,ptt,time
3437,12248292 - FORMOTRL 5/MOMETAS200MCG 8.8GM,formotrl 5/mometas200mcg 8.8_gm,Pharmacy,RETROSPECTIVE,13/07/2016,formotrl,5/mometas200mcg,8.8_gm,
1382,HB SODIUM CHLORIDE 3% NEBULE,sodium chloride 3% nebulizer,Supply,RETROSPECTIVE,12/07/2016,chloride,nebulizer,3%,sodium
5883,RANITIDINE 15 MG/ML SYRP,ranitidine 15_mg/ml syrup,Pharmacy,ONLINE,16/09/2016,syrup,ranitidine,15_mg/ml,
1608,TELEPHONE,telephone,Plan Benefit,RETROSPECTIVE,12/07/2016,telephone,,,
794,HC-LAB-GLUCOSE BLD MNTR DVICE,laboratory glucose blood monitor device,Monitoring,RETROSPECTIVE,12/07/2016,laboratory,mndvice,blood,glucose
1818,DRNG KIT THOR 2000ML 106295,drng kit thoracic 2000_ml 106295,Supply,RETROSPECTIVE,12/07/2016,kit,,,
1912,HCHG POC GLUCOSE,point_of_care glucose,Monitoring,RETROSPECTIVE,12/07/2016,poc,glucose,,
2443,CAFFEINE CITRATE 20 MG/ML SOLN 3 ML VIAL,caffeine citrate 20_mg/ml solution 3_ml vial,Pharmacy,RETROSPECTIVE,12/07/2016,vial,soln,caffeine,
355,25000001-SILDENAFIL 50 MG TAB,sildenafil 50_mg tablet,Plan Benefit,RETROSPECTIVE,12/07/2016,50_mg,sildenafil,tablet,
5173,GASTROSTOMY TUBE,gastrostomy tube,Supply,ONLINE,16/09/2016,gastrostomy,tube,,
3109,PLTS LEUKO RED EA UNIT (PL,platelets leukocyte_reduced each unit plasma,Blood Products,RETROSPECTIVE,13/07/2016,unit,red,,
5922,SEDIMENTATION RATE RBC AUTOMATED,sedimentation rate red_blood_cell automated,Laboratory,ONLINE,16/09/2016,sedimentation,rate,automated,rbc
2870,ANES ANALYSIS BLOOD GAS (F,anesthesia analysis blood_gas follow,Laboratory,RETROSPECTIVE,13/07/2016,follow,gas,anesthesia,analysis
5030,DISP: 10.000 ML; 10 MG/ML; USED NDC QTY: 10.000 PCK OF 10.000 ML VIAL PROPOFQL 10 MG IV EMULSION PROPOFOL 10 MG/ML INTRAVENOUS EMULSION,dispensed 10.000_ml 10_mg/ml used ndc quantity 10 pack of 10.000_ml vial propofol 10_mg intravenous emulsion propofol 10_mg/ml intravenous emulsion,Pharmacy,ONLINE,16/09/2016,propofol,vial,ndc,disposable
1543,TUBE  FEEDING  ROSS #6,tube feeding ross 6,Supply,RETROSPECTIVE,12/07/2016,tube,feeding,ross,
3528,14867002 - ROCURONIUM BROMIDE 10MG/ML 5ML,rocuronium bromide 10_mg/ml 5_ml,Pharmacy,RETROSPECTIVE,13/07/2016,bromide,rocuronium,10_mg/ml,5_ml
2371,SODIUM CHLORIDE 4 MEQ/ML SOLN 30 ML VIAL,sodium chloride 4_meq/ml solution 30_ml vial,Pharmacy,RETROSPECTIVE,12/07/2016,vial,chloride,soln,sodium
646,QLAB=CALCIUM IONIZED,qlab calcium ionized,Laboratory,RETROSPECTIVE,12/07/2016,calcium,qlab,ionized,
3329,HB PROTIME,protime,Laboratory,RETROSPECTIVE,13/07/2016,protime,,,
2932,CRYOPRECIPITATE EA (PPCRY),cryoprecipitate each ppcry,Blood Products,RETROSPECTIVE,13/07/2016,cryoprecipitate,ppcry,,
4061,INTERMEDIATE ICU,intermediate intensive_care_unit,Room and Board,RETROSPECTIVE,13/07/2016,intermediate,intensive_care_unit,,
955,GRANISETRON HCL 100MCG INJ,granisetron hcl 100mcg injection,Pharmacy,RETROSPECTIVE,12/07/2016,granisetron,100mcg,injection,hcl
1567,CART ISOLATION,cart isolation,Supply,RETROSPECTIVE,12/07/2016,isolation,cart,,
6252,LEVETIRACETAM 250 MG TAB,levetiracetam 250_mg tablet,Pharmacy,ONLINE,19/09/2016,250_mg,tab,levetiracetam,
3110,PNEUMOCOCCAL VACC ADULT IN,pneumococcal vaccine adult individual,Pharmacy,RETROSPECTIVE,13/07/2016,vacc,pneumococcal,individual,adult
1832,58370000 - MASK CANNULA DAILY SERVICE,mask cannula daily service,Respiratory Therapy,RETROSPECTIVE,12/07/2016,cannula,mask,service,daily
1281,VENT MGMT IP/OBS SUB D,ventilation management inpatient/observation sub daily,Respiratory Therapy,RETROSPECTIVE,12/07/2016,ventilation,dipped,sub,
427,INH NITR OXID,inhaled nitric oxide,Plan Benefit,RETROSPECTIVE,12/07/2016,inhalation,nioxid,,
741,GLUCOSE POINT OF CARE NU,glucose point of care nursing,Monitoring,RETROSPECTIVE,12/07/2016,point,nursing,care,glucose
3796,BUPROPION SR 150 MGTB12,bupropion slow_release 150_mgtb12,Pharmacy,RETROSPECTIVE,13/07/2016,150_mgtb12,sr,bupropion,
3208,THERA EA AD IV PUSH,therapeutic each additional intravenous push,Nursing Services,RETROSPECTIVE,13/07/2016,push,intravenous,additional,thera
1897,HEATED HUMIDITY DAY,heated humidity day,Respiratory Therapy,ONLINE,16/09/2016,humidity,day,heated,
2356,SODIUM CHL 0.9% 100ML,sodium chloride 0.9% 100_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,100_ml,chloride,sodium,
5905,ROCURONIUM 10 MG/ML SOLN 5 ML VIAL,rocuronium 10_mg/ml solution 5_ml vial,Pharmacy,ONLINE,16/09/2016,vial,rocuronium,soln,5_ml
5377,HC SELF-CARE CURRENT STATUS,self care current status,PT / OT / Speech Therapy,ONLINE,16/09/2016,current,status,self,care
5147,FLUCONAZOLE 400-0.9 MG/200ML-% SOLN,fluconazole 400 0.9_mg/200_ml % solution,Pharmacy,ONLINE,16/09/2016,fluconazole,0.9_mg/200_ml,%,soln
4272,SUCCINYLCHN 20MG INJ,succinylcholine 20_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,injection,20_mg,succinylcholine,
1375,HB LINER SX MDVC 1000CC W/FLTR LI,liner suction mdvc 1000_cc with filter li,Supply,RETROSPECTIVE,12/07/2016,mdvc,suction,1000cc,liner
3159,SEVO FIRST 30 MIN,servoflurane first 30 minutes,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,minutes,servo,first,
615,LACTATE (LACTI,lactate lactate,Laboratory,RETROSPECTIVE,12/07/2016,lactate,,,
1927,LDH FLUID,lactic_dehydrogenase fluid,Laboratory,RETROSPECTIVE,12/07/2016,ldh,fluid,,
3004,GZE SPONGE 2INX2IN 8-PLY,gauze sponge 2 inchesx2 inches 8 ply,Supply,RETROSPECTIVE,13/07/2016,inches,,,
5889,RBC LEUKOCYTES REDUCED,red_blood_cell leukocytes reduced,Blood Products,ONLINE,16/09/2016,rbc,reduced,leukocytes,
1268,VENIPUNCTURE  ROUTINE,venipuncture routine,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,routine,,
177,HEPARIN LOCK FLUSH (PORCINE) 10 UNIT/ML IV,heparin lock flush porcine 10_units/ml intravenous,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,lock,porcine,intravenous
4638,PROCE RED CELL LEUKOREDUCE,processed red cell leukoreduced,Blood Products,ONLINE,01/09/2016,proce,cell,leukoreduced,red
1706,RENAL PANEL WITH GFR,renal panel with gfr,Laboratory,RETROSPECTIVE,12/07/2016,gfr,renal,panel,
1677,CREATININE BLOOD,creatinine blood,Laboratory,RETROSPECTIVE,12/07/2016,creatinine,blood,,
5080,EMBOLIZ ARTERY W IMAGE NON HEMORRHAGE,embolization artery with image non hemorrhage,Radiology,ONLINE,16/09/2016,non,,,
521,C LACTATE (PNL),lactate panel,Laboratory,RETROSPECTIVE,12/07/2016,panel,lactate,,
5894,RECOVERY ROOM 1ST HR,recovery_room 1st hour,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,1st,recovery,hr,room
2213,SUTURE 0 SILK 590H,suture 0 silk 590h,Supply,RETROSPECTIVE,12/07/2016,590h,silk,suture,
2463,GLIDEWIRE STANDARD ANGLED TIP .035 180CM,glidewire standard angled tip 0.035 180cm,Supply,RETROSPECTIVE,12/07/2016,tip,standard, ,
1315,CONNECTOR CLEAR MICROCLAVE,connector clear microclave,Supply,RETROSPECTIVE,12/07/2016,connector,clear,microclave,
1337,EVAC 250ML VIAFLEX BAG,evac 250_ml viaflex bag,Supply,RETROSPECTIVE,12/07/2016,evac,viaflex,bag,250_ml
4325,VARICELLA ZOSTER AB,varicella zoster antibody,Laboratory,RETROSPECTIVE,13/07/2016,antibody,varicella,zoster,
3478,13510222 - MAGNESIUM SULFATE  PER 500 MG,magnesium sulfate per 500_mg,Pharmacy,RETROSPECTIVE,13/07/2016,500_mg,magnesium,per,sulfate
5724,OMEPRAZOLE 2 MG/ML SUSP 2.5 ML SYRINGE,omeprazole 2_mg/ml suspension 2.5_ml syringe,Pharmacy,ONLINE,16/09/2016,syringe,susp,,
1978,CO CARBOXYHEMOGLOBIN,co carboxyhemoglobin,Laboratory,RETROSPECTIVE,12/07/2016,carboxyhemoglobin,co,,
3840,CLOSTRIDIUM TOXINS ASSAY,clostridium toxins assay,Laboratory,RETROSPECTIVE,13/07/2016,clostridium,assay,toxins,
3767,APPLIER CLIP MULTI 20 LG,applier clip multiple 20 large,Supply,RETROSPECTIVE,13/07/2016,large,multiple,clip,applier
5129,FENTANYL 50 MCG/ML SOLN 50,fentanyl 50 mcg/ml solution 50,Pharmacy,ONLINE,16/09/2016,mcg,ml,fentanyl,soln
992,LISINOPRL20MGTB+,lisinoprl20_mgtb and,Pharmacy,RETROSPECTIVE,12/07/2016,lisinoprl20_mgtb,,,
4759,BETAMETHASONE ACET & SOD PHOS 6 (3-3) MG/ML SUSP,betamethasone acetaminophen and sodium phosphate 6 3 3_mg/ml suspension,Pharmacy,ONLINE,16/09/2016,susp,phos,sodium,
5096,EYE SHIELD,eye shield,Supply,ONLINE,16/09/2016,eye,shield,,
1316,CONTAINER BREAST MILK,container breast milk,Supply,RETROSPECTIVE,12/07/2016,container,breast,milk,
2365,CEFAZOLIN 500 MG INJ,cefazolin 500_mg injection,Pharmacy,RETROSPECTIVE,12/07/2016,cefazolin,inj,500_mg,
593,HCHG CIBA HEMOGLOBIN,ciba hemoglobin,Laboratory,RETROSPECTIVE,12/07/2016,hemoglobin,ceiba,,
9,BED LOW AIR LOSS,bed low air loss,Capital Equipment,RETROSPECTIVE,12/07/2016,loss,low,bed,air
2015,METRONIDAZOL,metronidazole,Pharmacy,RETROSPECTIVE,12/07/2016,metronidazol,,,
343,STERILE WATER SOLN,sterile water solution,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,water,sterile,solution,
3561,52109000 - RB CDU-GROUND STEP DOWN ICU,room_and_board cdu ground step down intensive_care_unit,Room and Board,RETROSPECTIVE,13/07/2016,intensive_care_unit,room_and_board,,
3829,CHEST PHYSIO-THERAPY SUBSQ,chest physiotherapy therapy subsequent,Respiratory Therapy,RETROSPECTIVE,13/07/2016,subsequent,chest,therapy,physiotherapy
5684,MRI BRAIN W&WO DY,magnetic_resonance_imaging brain with and without dye,Radiology,ONLINE,16/09/2016,brain,mri,dy,w&wo
3625,64982000 - RESPIRATORY VIRAL CULTURE,respiratory viral culture,Laboratory,RETROSPECTIVE,13/07/2016,viral,respiratory,culture,
4800,BUDESONIDE 0.25 MG/2 ML NBSP 2 ML VIAL,budesonide 0.25_mg/2_ml nbsp 2_ml vial,Pharmacy,ONLINE,16/09/2016,vial,2_ml,,
2837,87848000 - RE-EVAL NON-BILL STAT PT,re evaluation non billable stat physical_therapy,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,non,evaluation,stat,physical_therapy
5672,MORPHINE 1 MG/ML SOLN 2 ML AMPUL,morphine 1_mg/ml solution 2_ml ampule,Pharmacy,ONLINE,16/09/2016,ampule,2_ml,morphine,soln
4185,PHOSPHATES ENEMA ADULT,phosphates enema adult,Supply,RETROSPECTIVE,13/07/2016,enema,adult,phosphates,
319,SODIUM CHLORIDE 0.9% SOLP,sodium chloride 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,chloride,solution,sodium
315,SODIUM CHLORIDE 0.9% SOL,sodium chloride 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,chloride,solution,sodium
5483,HCHG THER SWAL ORAL FUNC LEVEL 2 HCHG THER SWAL ORAL FUNC LEVEL 2,therapist swallow oral function level 2,PT / OT / Speech Therapy,ONLINE,16/09/2016,swallow,ther,oral,level
3392,01621001 - RB 6E STEP DOWN ICU,room_and_board 6e step down intensive_care_unit,Room and Board,RETROSPECTIVE,13/07/2016,step,intensive_care_unit,room_and_board,6e
440,NITRIC OXIDE (SU,nitric oxide supply,Plan Benefit,RETROSPECTIVE,12/07/2016,oxide,supply,nitric,
1947,OXYGEN PER HOUR......,oxygen per hour,Respiratory Therapy,RETROSPECTIVE,12/07/2016,hour......,per,oxygen,
471,SILDENAFIL 10 MG/12.5 ML INTRAVENOUS SOLUTION,sildenafil 10_mg/12.5_ml intravenous solution,Plan Benefit,RETROSPECTIVE,12/07/2016,solution,10_mg/12.5ml,sildenafil,intravenous
3894,FENTANYL CITRATE 2ML,fentanyl citrate 2_ml,Pharmacy,RETROSPECTIVE,13/07/2016,2_ml,fentanyl,citrate,
2283,ENOXAPARIN SODIUM 40 MG/0.4ML SOLN,enoxaparin sodium 40_mg/0.4_ml solution,Pharmacy,RETROSPECTIVE,12/07/2016,40_mg/0.4_ml,soln,enoxaparin,sodium
761,HB OXIMETRY  CONTINUOUS OVERNIGHT,oximetry continuous overnight,Monitoring,RETROSPECTIVE,12/07/2016,continuous,oximetry,overnight,
3135,QUANTIFERON TB GOLD (QQFTG,quantiferon tab gold qqftg,Pharmacy,RETROSPECTIVE,13/07/2016,qqftg,tube,quantiferon,gold
4623,HB TIME ANES-CMPLX EACH 1S,time anesthesia complex each 1s,OR / Anesthesia / Recovery Room,ONLINE,01/09/2016,cmplx,1s,anesthesia,time
371,BOSENTAN 62.5 MG TABS 60 EA 66215-101-06,bosentan 62.5_mg tablets 60 each 66215 101 6,Plan Benefit,RETROSPECTIVE,12/07/2016,bosentan,tablets,,
6081,TRAY LUMBAR PUNCTURE,tray lumbar_puncture,Supply,ONLINE,16/09/2016,tray,puncture,lumbar,
6175,ANESTHESIA LEVEL 1,anesthesia level 1,OR / Anesthesia / Recovery Room,ONLINE,19/09/2016,anesthesia,level,,
3600,63057001 - IRON,63057001 iron,Laboratory,RETROSPECTIVE,13/07/2016,iron,,,
5936,SET EXT W/20 TUBE,set extension with 20 tube,Supply,ONLINE,16/09/2016,tube,set,ext,
4942,CUL PRSMPTV PTHGNC ORGANISM SCRN W/COLONY ESTIM,culture presumptive pathogenic organism screen with colony estimate,Laboratory,ONLINE,16/09/2016,screen,,,
4709,ANES ADD 30 MIN,anesthesia additional 30 minutes,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,add,min,anesthesia,
248,SOD CHL 0.9% 50ML MINIPL,sodium chloride 0.9% 50_ml minipl,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,50_ml,minipl,chloride,sodium
1523,TB ENDOTRACH,tube endotracheal,Supply,RETROSPECTIVE,12/07/2016,tube,endotracheal,,
6208,DEXTROSE 5% AND 0.9% NACL,dextrose_5% and 0.9% sodium_chloride,Pharmacy,ONLINE,19/09/2016,dextrose,nacl,,
1198,HC OXYGEN PER HOUR,oxygen per hour,Respiratory Therapy,RETROSPECTIVE,12/07/2016,per,oxygen,hour,
4909,COMPREHENSIVE MET,comprehensive metabolic,Laboratory,ONLINE,16/09/2016,comprehensive,metabolic,,
2221,HC DAILY CARE INTERMEDIATE ICU,daily care intermediate intensive_care_unit,Room and Board,RETROSPECTIVE,12/07/2016,intermediate,icu,daily,care
3130,PT EVAL UP TO 30M,physical_therapy evaluation up to 30 minutes,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,evaluation,physical_therapy,30m,
3458,12737012 - GUAIFENESIN 600MG TABLET,guaifenesin 600_mg tablet,Pharmacy,RETROSPECTIVE,13/07/2016,guaifenesin,tablet,600_mg,
380,DORNAE ALPHA 2.5MG/2.5 ML,dornase alpha 2.5_mg/2.5_ml,Plan Benefit,RETROSPECTIVE,12/07/2016,alpha,2.5mg/2.5ml,dornase,
2454,TISSUE ADHESIV 0.7G TB,tissue adhesive 0.7_gm tube,Supply,RETROSPECTIVE,12/07/2016,adhesive,tb,tissue,
2698,15278002 - MULTIVITAMINS THER W-MINERALS,multivitamins therapuetic with minerals,Pharmacy,RETROSPECTIVE,13/07/2016,therapist,minerals,multivitamins,
3387,*HEMOGLOBIN A1C GLYCATED,hemoglobin a1c glycated,Laboratory,RETROSPECTIVE,13/07/2016,hemoglobin,glycated,a1c,
2697,14987242 - SODIUM CITRATE SOLN 4% 3ML,sodium citrate solution 4% 3_ml,Pharmacy,RETROSPECTIVE,13/07/2016,solution,citrate,3_ml,sodium
2109,KIT PERCUTANEOUS 8.0 BLUERHINO,kit percutaneous 8 bluerhino,Supply,RETROSPECTIVE,12/07/2016,8,percutaneous,bluerhino,kit
975,INSULIN REG PER 5 UNITS INJ,insulin regular per 5_units injection,Pharmacy,RETROSPECTIVE,12/07/2016,5_units,regular,injection,insulin
4266,SOL LAGENASE OINT,solution lagenase ointment,Pharmacy,RETROSPECTIVE,13/07/2016,ointment,lagenase,solution,
2511,CYCLOMYDRIL 2ML,cyclomydril 2_ml,Pharmacy,RETROSPECTIVE,12/07/2016,2_ml,cyclomydril, ,
2026,DRILLBIT SYN 3.5X110 310.35,drillbit synthes 3.5x110 310.35,Supply,RETROSPECTIVE,12/07/2016,310.35,3.5x110,drillbit,sync
587,HC-LAB-CHLORIDE SERUM,laboratory chloride serum,Laboratory,RETROSPECTIVE,12/07/2016,laboratory,chloride,serum,
5911,ROOM 8016,room 8016,Room and Board,ONLINE,16/09/2016,room,,,
4604,HB - SPLITTING OF BLOOD EACH UNIT,splitting of blood each unit,Blood Products,ONLINE,01/09/2016,splitting,unit,blood,
4700,AMIODARONE 50 MG/ML SOLN 18 ML VIAL,amiodarone 50_mg/ml solution 18_ml vial,Pharmacy,ONLINE,16/09/2016,vial,soln,,
1909,VENT MGMT INPAT SUBQ DAY,ventilator management inpatient subsequent day,Respiratory Therapy,RETROSPECTIVE,12/07/2016,day,,,
4317,VALGANCICLOVIR 450 MG TAB,valganciclovir 450_mg tablet,Pharmacy,RETROSPECTIVE,13/07/2016,450_mg,valganciclovir,tablet,
1161,C CENTRAL/PERIPH BLOOD D,central/peripheral blood device,Nursing Services,RETROSPECTIVE,12/07/2016,dipped,central,peripheral,blood
3980,HB INTRODUCER 61CM PERITONEAL SHE,introducer 61cm peritoneal she,Supply,RETROSPECTIVE,13/07/2016,peritoneal,introducer,61cm,
3184,SURG LEVEL II ADD 30 MIN,surgery Level II additional minutes,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,ii,surgical,minutes,additional
5844,POTASSIUM CHLORIDE 2 MEQ/ML SOLP 20 ML VIAL,potassium chloride 2_meq/ml solution 20_ml vial,Pharmacy,ONLINE,16/09/2016,vial,potassium,chloride,solution
731,GLUCOSE BY MONITORING DEVICE,glucose by monitoring device,Monitoring,RETROSPECTIVE,12/07/2016,device,bay,monitoring,glucose
2150,SOD CHLORIDE 0.9%/250ML 100ML,sodium chloride 0.9%/250_ml 100_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.9%/250_ml,chloride,sodium,
1870,GLYCOPYRROLATE 1 MG/5 ML,glycopyrrolate 1_mg/5_ml,Pharmacy,RETROSPECTIVE,12/07/2016,1_mg/5_ml,glycopyrrolate,,
4249,SKIN BARRIER W/FLOATING FLANGE,skin barrier with floating flange,Supply,RETROSPECTIVE,13/07/2016,floating,flange,barrier,skin
3473,13294212 - LEVOFLOXACIN 750MG TAB,levofloxacin 750_mg tablet,Pharmacy,RETROSPECTIVE,13/07/2016,750_mg,tablet,levofloxacin,
1231,OXYGEN PER HR,oxygen per hour,Respiratory Therapy,RETROSPECTIVE,12/07/2016,per,oxygen,hour,
4926,CROSSMATCH UNIT CHARGE /BB,crossmatch unit charge/blood_bank,Laboratory,ONLINE,16/09/2016,crossmatch,charge,u,bb
2722,30572000 - VENOUS DUPLEX IMAGE BILAT,venous duplex image bilateral,Radiology,RETROSPECTIVE,13/07/2016,venous,duplex,image,bilat
5398,HC THERAPEUTIC ACTIVITIES PT,therapeutic activities physical_therapy,PT / OT / Speech Therapy,ONLINE,16/09/2016,activities,pt,therapeutic,
5630,MAGNESIUM SULFATE 4.0 6 MEQ/ML SOLN 2 ML VIAL,magnesium sulfate 4.0 6_meq/ml solution 2_ml vial,Pharmacy,ONLINE,16/09/2016,vial,2_ml,soln,magnesium
4303,TROPONIN  QUANTITATIVE (TR,troponin quantitative tincture,Laboratory,RETROSPECTIVE,13/07/2016,quantitative,troponin,tincture,
3817,CEFEPIME 1 GM PREMIX IVPB,cefepime 1_gm premix intravenous_piggyback,Pharmacy,RETROSPECTIVE,13/07/2016,1_gm,premix,cefepime,intravenous_piggyback
5345,HC MOBILITY GOAL STATUS,mobility goal status,PT / OT / Speech Therapy,ONLINE,16/09/2016,status,goal,mobility,
1100,NICU LEVEL III,neonatal_intensive_care_unit level iii,Room and Board,RETROSPECTIVE,12/07/2016,iii,NICU,level,
3824,CHEST 2 VW,chest 2 view,Radiology,RETROSPECTIVE,13/07/2016,chest,view,,
1103,NURSERY ICU,nursery intensive_care_unit,Room and Board,RETROSPECTIVE,12/07/2016,nursery,ICU,,
3957,HB DEXMEDETOMIDINE 4 MCG/ML PREMADE INFUSION,dexmedetomidine 4 mcg/ml premade infusion,Pharmacy,RETROSPECTIVE,13/07/2016,dexmedetomidine,mcg,infusion,ml
5991,SOL NACL 0.9PCT 500ML BG LF,solution sodium_chloride 0.9pct 500_ml bag line_flush,Diluent / Flush / Irrigant,ONLINE,16/09/2016,500_ml,bg,sol,nacl
956,HB AMLODIPINE 1MG/ML SUSP,amlodipine 1_mg/ml suspension,Pharmacy,RETROSPECTIVE,12/07/2016,suspension,a_mlodipine,1_mg/ml,
4601,HB - NEWBORN METABOLIC SCREEN. CAH,newborn metabolic screen congenital_adrenal_hyperplasia,Laboratory,ONLINE,01/09/2016,newborn,screen,cah,metabolic
1620,GLUCOMETER LAB,glucometer laboratory,Monitoring,RETROSPECTIVE,12/07/2016,laboratory,glucometer,,
5764,OXYGEN PER 12 HOURS,oxygen per 12 hours,Respiratory Therapy,ONLINE,16/09/2016,hours,per,oxygen,
2222,POLYETHYLENE GLYCOL 3350 PACKET 17G UD,polyethylene glucol 3350 packet 17_gm ud,Pharmacy,RETROSPECTIVE,12/07/2016,udi,,,
1709,SENSITIVTY MIC,sensitivity microclave,Laboratory,RETROSPECTIVE,12/07/2016,sensitivity,microclave,,
307,SODIUM CHLORIDE 0.9% 50ML MB+,sodium chloride 0.9% 50_ml mb and,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,50_ml,chloride,sodium,
3054,LYMPHOCYTO WITH TITR (GRET,lymphocytology with titer gret,Laboratory,RETROSPECTIVE,13/07/2016,lymphocyto,great,titr,
300,CBC WITH AUTO DIFFERENTIAL,complete_blood_count with automated differential,Laboratory,RETROSPECTIVE,12/07/2016,CBC,auto,differential,
1704,PHOSPHATASE ALKALINE,phosphatase alkaline,Laboratory,RETROSPECTIVE,12/07/2016,alkaline,phosphatase,,
4873,CHEST WALL MANIP SUBSEQUENT,chest wall manipulation subsequent,Respiratory Therapy,ONLINE,16/09/2016,wall,subsequent,chest,manipulation
864,PULSE OX SIN,pulse oximetry single,Monitoring,RETROSPECTIVE,12/07/2016,single,oximetry,pulse,
3037,IV THERAPY DX HR,intravenous therapy diagnostic hour,Nursing Services,RETROSPECTIVE,13/07/2016,therapy,intravenous,hour,diagnostic
1829,MYCOPHENOLATE SUSP 1ML 200 MG/ML ORAL SUSP,mycophenolate suspension 1_ml 200_mg/ml oral suspension,Pharmacy,RETROSPECTIVE,12/07/2016,mycophenolate,1_ml,oral,susp
272,SODIUM CHLORIDE .9% INJ 1,sodium chloride 0.9% injection 1,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,chloride,sodium,,
